# Swiss Law Collection — intercantonal agreement memberships since 1848, chstat/BADAC counting (one count per signatory canton)
# computed from the collection's signatory-weighted series; years <= 2003 are calibrated per canton so canton totals equal chstat's published 2003 figures (2,522 overall); later years are unscaled
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io; calibration target: chstat.ch/BADAC 2003 (Institute of Federalism)
canton,year,etat,sante,educ,infra,eco,fin,autres,total
ZH,1970,0,0,0,1,0,1,0,2
AR,1971,0,2,0,0,2,0,2,6
BE,1971,0,2,0,0,0,0,0,2
BL,1971,0,1,0,1,0,0,0,2
BS,1971,0,2,0,0,0,0,0,2
GE,1971,0,0,0,0,0,3,0,3
GL,1971,0,2,0,0,0,0,0,2
GR,1971,0,0,0,0,2,0,2,4
LU,1971,0,1,0,0,0,0,0,1
NE,1971,0,0,0,0,0,4,0,4
NW,1971,0,1,0,0,0,0,0,1
SG,1971,0,0,1,0,0,0,0,1
SO,1971,0,0,1,0,0,0,0,1
SZ,1971,0,2,1,0,0,0,0,3
TG,1971,0,0,0,2,0,2,1,5
TI,1971,0,0,0,0,0,0,2,2
UR,1971,0,0,3,0,0,0,0,3
VD,1971,0,0,0,0,0,0,2,2
VS,1971,0,2,0,0,0,0,2,4
ZH,1971,1,0,1,2,0,0,0,4
AG,1972,0,0,0,0,0,2,0,2
AI,1972,0,0,0,0,2,0,0,2
BE,1972,5,0,0,0,0,2,0,7
BS,1972,0,1,0,0,0,0,0,1
GR,1972,0,0,0,0,2,0,0,2
JU,1972,0,0,4,0,0,0,0,4
NE,1972,0,0,0,0,0,4,0,4
OW,1972,0,4,0,0,0,0,0,4
SG,1972,0,1,0,0,0,0,0,1
TG,1972,0,0,0,1,0,0,0,1
TI,1972,0,0,2,0,0,0,0,2
VD,1972,0,0,0,0,0,2,0,2
ZG,1972,0,1,0,0,0,0,0,1
ZH,1972,0,0,0,1,0,0,0,1
AR,1973,0,0,5,0,0,2,0,7
BE,1973,0,0,0,0,0,2,0,2
BL,1973,0,0,0,1,0,1,0,2
BS,1973,0,0,0,1,0,1,0,2
FR,1973,0,0,0,0,0,2,0,2
GE,1973,0,0,0,0,0,1,0,1
GL,1973,0,0,0,2,0,2,0,4
GR,1973,0,0,0,0,0,2,0,2
LU,1973,0,0,0,0,0,1,0,1
NE,1973,0,0,1,1,0,4,0,6
SG,1973,0,0,1,1,0,4,0,6
