# Swiss Law Collection — cantonal acts of type 'Ordinance' by canton, year and legal domain
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
AI,2012,0,0,0,0,0,0,1,1
AR,2012,0,0,0,1,1,0,4,6
BE,2012,1,0,5,0,1,0,2,9
BL,2012,2,0,1,14,1,1,1,20
BS,2012,1,0,2,1,0,0,1,5
FR,2012,4,4,4,1,2,0,2,17
GL,2012,0,1,1,0,0,0,4,6
GR,2012,0,0,1,0,0,0,5,6
JU,2012,5,1,1,1,1,0,1,10
LU,2012,0,1,0,0,0,0,0,1
NE,2012,1,1,0,0,0,0,0,2
NW,2012,1,2,1,0,1,0,4,9
OW,2012,1,2,1,2,0,0,3,9
SG,2012,0,48,3,1,0,0,1,53
SH,2012,0,0,0,0,0,0,1,1
SO,2012,1,0,0,0,0,0,0,1
SZ,2012,0,0,1,0,0,1,3,5
TG,2012,1,0,1,0,0,1,2,5
TI,2012,0,1,0,0,0,0,0,1
VS,2012,4,2,5,0,1,0,0,12
ZG,2012,0,0,1,1,1,3,6,12
ZH,2012,2,2,1,0,0,0,7,12
AG,2013,2,2,1,0,1,1,1,8
AI,2013,1,0,0,0,0,1,1,3
AR,2013,0,1,0,0,2,0,0,3
BE,2013,0,1,2,0,0,0,2,5
BL,2013,8,1,0,2,1,1,0,13
BS,2013,2,1,1,2,0,0,1,7
FR,2013,0,1,0,1,3,0,0,5
GL,2013,2,1,0,0,1,0,1,5
GR,2013,0,1,1,0,0,0,0,2
JU,2013,2,2,0,1,0,0,1,6
LU,2013,0,1,0,0,0,0,1,2
NE,2013,0,1,0,0,0,0,1,2
NW,2013,1,1,0,1,3,0,0,6
OW,2013,2,1,0,0,1,0,1,5
SG,2013,3,0,1,0,1,0,0,5
SH,2013,1,1,0,0,2,0,2,6
SO,2013,0,1,0,0,0,0,0,1
TG,2013,2,0,0,0,1,0,0,3
TI,2013,0,1,0,0,0,0,0,1
VS,2013,0,2,0,0,0,0,0,2
ZG,2013,1,1,2,0,0,0,1,5
ZH,2013,0,0,2,1,0,0,2,5
AI,2014,1,1,0,0,0,1,0,3
AR,2014,0,2,0,0,1,0,0,3
BE,2014,2,2,2,1,0,0,0,7
BL,2014,3,0,0,5,0,0,0,8
BS,2014,1,4,4,0,0,0,0,9
FR,2014,2,1,1,1,0,1,0,6
GL,2014,1,0,0,1,0,1,0,3
GR,2014,0,0,2,0,0,0,0,2
JU,2014,3,1,1,0,0,1,2,8
LU,2014,1,0,1,0,0,0,1,3
NE,2014,4,0,1,1,0,0,1,7
NW,2014,0,6,0,1,0,0,0,7
OW,2014,1,4,0,1,0,0,1,7
SG,2014,0,1,2,0,0,0,1,4
SO,2014,1,0,0,0,0,0,0,1
SZ,2014,1,1,0,0,0,0,0,2
TG,2014,0,0,3,0,0,0,0,3
TI,2014,0,1,0,0,1,0,0,2
VS,2014,0,1,5,1,0,0,0,7
ZG,2014,1,0,0,0,0,0,0,1
ZH,2014,1,0,1,0,0,1,1,4
AG,2015,1,1,1,1,1,0,0,5
AI,2015,0,0,0,0,0,1,0,1
AR,2015,0,0,0,0,0,2,0,2
BE,2015,1,1,2,1,0,0,0,5
BL,2015,1,0,0,1,0,1,0,3
BS,2015,0,0,3,0,0,0,1,4
FR,2015,2,4,5,3,2,0,0,16
GL,2015,0,2,0,0,1,2,0,5
GR,2015,3,0,2,0,1,0,1,7
JU,2015,2,0,0,2,0,2,0,6
LU,2015,0,1,0,0,0,0,0,1
NE,2015,3,1,3,2,0,1,0,10
NW,2015,1,1,0,1,0,0,0,3
OW,2015,3,3,0,1,0,0,0,7
SG,2015,1,1,4,3,0,0,0,9
SH,2015,1,0,2,0,0,0,0,3
SO,2015,2,0,1,0,1,0,1,5
SZ,2015,2,0,1,0,0,0,0,3
TG,2015,1,0,1,0,0,0,0,2
TI,2015,0,1,1,0,0,0,0,2
VS,2015,0,0,2,0,1,0,0,3
ZG,2015,1,0,2,1,0,0,1,5
ZH,2015,2,0,1,1,0,0,0,4
AG,2016,2,1,0,1,0,0,1,5
AI,2016,0,0,0,1,0,0,0,1
AR,2016,1,2,0,1,1,0,0,5
BE,2016,1,0,1,0,0,0,0,2
BL,2016,1,0,3,3,1,0,2,10
BS,2016,1,2,1,1,0,0,1,6
FR,2016,5,4,2,1,2,0,0,14
GL,2016,1,0,0,1,0,0,0,2
GR,2016,1,0,0,0,0,0,1,2
JU,2016,4,0,0,2,0,1,1,8
NE,2016,0,0,2,1,1,0,0,4
NW,2016,0,0,0,1,0,0,1,2
OW,2016,0,3,2,3,0,0,2,10
SG,2016,2,1,1,0,0,0,0,4
SH,2016,0,0,0,0,0,0,1,1
SZ,2016,0,0,0,2,0,0,0,2
TG,2016,0,0,0,0,0,1,0,1
TI,2016,0,1,3,0,2,3,1,10
VS,2016,1,1,0,0,0,0,1,3
ZG,2016,2,0,0,0,0,0,0,2
ZH,2016,4,0,0,0,0,0,0,4
AG,2017,3,2,0,1,0,0,0,6
AI,2017,0,0,0,0,0,0,1,1
AR,2017,0,0,1,0,1,1,0,3
BE,2017,1,0,1,0,0,0,0,2
BL,2017,2,0,1,2,0,1,1,7
BS,2017,3,0,0,1,0,0,0,4
FR,2017,3,0,3,2,0,0,1,9
GE,2017,0,1,0,0,0,0,0,1
GL,2017,3,0,1,1,0,0,0,5
GR,2017,0,0,0,1,0,0,0,1
JU,2017,1,0,1,0,0,1,1,4
LU,2017,3,0,2,0,0,0,0,5
NE,2017,1,0,2,1,0,1,0,5
NW,2017,0,0,0,5,0,0,0,5
OW,2017,3,0,0,1,6,0,1,11
SH,2017,2,0,1,0,0,0,0,3
SZ,2017,0,0,0,0,0,0,1,1
TG,2017,2,0,0,1,0,0,0,3
TI,2017,0,0,0,0,0,1,0,1
VS,2017,4,2,0,0,0,0,0,6
ZG,2017,1,2,0,1,0,1,0,5
ZH,2017,2,1,2,0,0,0,0,5
AG,2018,0,1,0,0,0,1,0,2
AI,2018,0,1,0,0,0,0,1,2
BE,2018,3,0,3,0,0,0,1,7
BL,2018,2,1,0,3,0,0,0,6
BS,2018,2,0,1,1,0,0,1,5
FR,2018,1,0,1,0,0,0,1,3
GL,2018,0,0,0,0,0,1,0,1
GR,2018,1,0,0,0,1,0,0,2
JU,2018,1,2,0,0,0,1,0,4
LU,2018,1,1,0,0,0,0,0,2
NE,2018,0,0,0,3,0,0,0,3
NW,2018,1,2,0,0,0,0,0,3
OW,2018,1,0,1,2,0,0,0,4
SG,2018,1,0,0,1,1,0,0,3
SH,2018,0,0,2,0,0,0,0,2
SO,2018,2,0,0,0,0,0,0,2
TI,2018,0,2,0,0,0,1,0,3
VS,2018,0,0,0,1,0,0,0,1
ZG,2018,0,1,2,0,0,1,1,5
ZH,2018,2,3,2,1,0,0,1,9
AG,2019,1,1,1,0,1,1,0,5
AI,2019,0,1,0,2,0,1,0,4
AR,2019,3,1,0,0,0,0,0,4
BE,2019,2,2,2,0,0,0,0,6
BL,2019,0,1,1,0,0,1,0,3
BS,2019,0,1,0,1,0,0,1,3
FR,2019,2,0,0,0,0,1,0,3
GR,2019,0,0,0,1,1,0,0,2
JU,2019,0,0,0,0,0,2,1,3
NE,2019,1,2,0,0,0,0,0,3
NW,2019,0,0,0,1,0,0,0,1
OW,2019,2,0,0,1,1,0,0,4
SG,2019,1,1,5,0,0,0,3,10
SO,2019,1,2,0,0,0,1,0,4
SZ,2019,0,1,0,2,0,0,0,3
TG,2019,1,0,0,0,0,0,0,1
TI,2019,0,0,0,1,1,0,0,2
VS,2019,1,0,1,1,0,0,0,3
ZG,2019,1,0,0,0,0,0,0,1
ZH,2019,1,0,1,0,1,0,0,3
AG,2020,2,5,1,1,0,1,0,10
AI,2020,0,3,0,1,1,1,0,6
AR,2020,0,4,0,1,0,0,1,6
BE,2020,5,12,4,0,0,0,0,21
BL,2020,1,4,0,2,0,0,0,7
BS,2020,2,8,6,1,1,0,0,18
FR,2020,1,25,5,0,0,0,1,32
GE,2020,0,1,0,0,0,0,0,1
GL,2020,0,3,1,1,1,0,1,7
GR,2020,0,0,0,0,3,0,0,3
JU,2020,2,7,1,1,0,1,0,12
LU,2020,0,5,1,0,0,1,1,8
NE,2020,0,0,1,1,0,0,0,2
NW,2020,2,8,2,2,0,1,0,15
OW,2020,2,2,0,3,1,1,0,9
SG,2020,2,10,2,0,1,2,0,17
SH,2020,0,2,9,0,0,0,0,11
SO,2020,2,11,2,0,1,0,0,16
SZ,2020,1,2,0,1,0,0,0,4
TG,2020,0,1,0,0,0,0,0,1
TI,2020,0,5,0,1,0,0,0,6
VS,2020,0,2,2,0,0,0,0,4
ZG,2020,0,5,3,2,0,1,0,11
ZH,2020,1,2,6,2,1,1,0,13
AG,2021,3,3,2,1,0,0,1,10
AI,2021,1,1,0,0,1,0,1,4
AR,2021,0,3,0,0,1,0,0,4
BE,2021,4,4,3,0,0,0,2,13
BL,2021,2,4,3,11,0,0,0,20
BS,2021,0,2,1,0,1,0,1,5
FR,2021,7,2,1,2,0,1,2,15
GL,2021,0,1,0,0,0,0,0,1
GR,2021,1,1,0,0,0,0,0,2
JU,2021,0,0,1,0,1,1,0,3
LU,2021,0,2,0,0,0,0,1,3
NE,2021,1,0,2,0,0,1,0,4
NW,2021,0,4,0,1,0,0,0,5
OW,2021,0,2,1,0,0,1,2,6
SG,2021,0,4,2,1,0,0,0,7
SH,2021,0,0,1,0,0,0,0,1
SO,2021,1,2,1,0,0,1,0,5
TG,2021,1,0,0,0,0,0,0,1
TI,2021,0,0,0,0,0,0,1,1
VS,2021,0,2,2,0,1,0,1,6
ZG,2021,2,1,0,0,0,0,0,3
ZH,2021,2,3,5,0,0,0,1,11
AG,2022,1,2,0,1,0,1,0,5
AI,2022,0,0,2,0,1,0,0,3
AR,2022,0,1,0,0,0,0,1,2
BE,2022,3,1,5,0,0,0,0,9
BL,2022,2,2,0,4,0,0,0,8
BS,2022,0,3,1,0,0,0,0,4
FR,2022,2,1,0,0,1,1,0,5
GL,2022,1,2,1,1,0,0,1,6
GR,2022,1,1,1,1,0,0,0,4
JU,2022,1,3,0,0,0,1,0,5
LU,2022,0,0,1,0,0,0,0,1
NE,2022,0,1,1,1,1,0,0,4
NW,2022,0,0,2,0,0,0,0,2
OW,2022,0,1,0,0,0,0,0,1
SG,2022,1,0,1,1,0,0,1,4
SH,2022,0,1,0,0,0,0,0,1
SO,2022,0,2,0,2,0,1,0,5
SZ,2022,0,0,0,1,0,0,0,1
TG,2022,0,1,0,2,0,1,0,4
TI,2022,0,1,1,1,0,0,1,4
UR,2022,0,1,1,0,0,0,0,2
VS,2022,0,1,0,0,0,0,2,3
ZG,2022,3,1,0,0,0,0,0,4
ZH,2022,2,1,1,3,0,0,0,7
AG,2023,1,1,0,1,0,1,0,4
AR,2023,0,0,3,0,0,0,0,3
BE,2023,1,3,1,1,2,1,0,9
BL,2023,0,1,0,0,0,1,0,2
BS,2023,3,0,0,2,0,0,1,6
FR,2023,2,2,1,1,1,0,0,7
GL,2023,0,1,0,2,0,2,0,5
GR,2023,2,0,0,0,0,0,0,2
JU,2023,2,0,0,0,0,2,0,4
NE,2023,1,1,0,0,0,1,0,3
OW,2023,0,0,1,0,0,0,0,1
SG,2023,1,0,1,0,0,1,0,3
SH,2023,0,1,2,2,0,0,0,5
SO,2023,0,0,0,1,0,0,0,1
SZ,2023,0,1,1,1,0,0,1,4
TI,2023,0,0,0,0,1,0,0,1
UR,2023,0,0,0,1,0,0,0,1
ZG,2023,0,2,0,1,0,0,0,3
ZH,2023,0,1,0,1,1,1,0,4
AG,2024,2,1,3,0,0,2,1,9
AI,2024,0,1,0,0,0,1,0,2
AR,2024,0,1,0,0,0,0,0,1
BE,2024,1,0,0,1,0,0,0,2
BL,2024,1,0,1,1,0,0,0,3
BS,2024,3,2,0,1,0,0,0,6
FR,2024,1,1,1,0,0,1,2,6
GL,2024,3,1,0,1,1,0,0,6
GR,2024,8,0,0,1,0,0,0,9
JU,2024,3,0,1,4,0,1,1,10
LU,2024,1,1,0,0,0,0,0,2
NE,2024,0,0,1,1,0,0,0,2
NW,2024,0,2,0,2,0,0,0,4
OW,2024,1,1,1,2,1,0,0,6
SG,2024,0,2,0,0,0,0,0,2
SH,2024,0,2,0,0,0,0,0,2
SO,2024,0,2,1,1,0,1,0,5
SZ,2024,0,1,0,1,0,0,0,2
TI,2024,1,0,0,1,1,0,0,3
UR,2024,0,0,0,2,0,0,0,2
VS,2024,2,2,0,0,0,0,0,4
ZG,2024,2,1,1,2,0,0,0,6
ZH,2024,0,1,0,0,0,0,0,1
AG,2025,1,1,11,1,0,0,0,14
AI,2025,1,0,0,2,0,1,0,4
AR,2025,0,1,0,2,0,0,0,3
BE,2025,1,0,3,0,1,0,1,6
BL,2025,0,1,0,2,0,0,0,3
BS,2025,2,2,0,0,0,0,1,5
FR,2025,1,3,4,2,1,1,0,12
GE,2025,0,0,0,1,0,0,0,1
GL,2025,1,0,0,5,0,0,0,6
GR,2025,3,1,0,0,1,0,0,5
JU,2025,5,1,1,1,1,1,1,11
LU,2025,0,0,1,0,0,0,2,3
NE,2025,0,0,0,1,1,0,0,2
NW,2025,0,0,0,1,0,0,1,2
OW,2025,1,0,0,0,0,0,0,1
SG,2025,2,0,0,0,0,1,0,3
SH,2025,0,0,1,0,0,0,0,1
TG,2025,1,0,0,0,0,1,0,2
TI,2025,0,0,0,0,0,1,0,1
VS,2025,0,0,0,1,0,0,0,1
ZG,2025,6,0,1,0,1,0,0,8
ZH,2025,0,3,0,0,0,0,0,3
AG,2026,0,0,1,0,0,0,0,1
AR,2026,1,0,0,0,0,0,0,1
BL,2026,1,1,0,0,0,0,0,2
BS,2026,2,1,0,1,0,0,0,4
FR,2026,0,0,0,1,0,0,0,1
GL,2026,2,1,6,0,0,0,0,9
GR,2026,0,0,6,0,2,0,0,8
JU,2026,0,0,0,1,0,1,1,3
LU,2026,1,0,0,1,0,0,1,3
NW,2026,1,0,0,0,0,0,0,1
OW,2026,0,0,3,0,0,0,0,3
SG,2026,0,1,0,0,0,0,0,1
SH,2026,1,1,0,0,0,0,0,2
SO,2026,0,1,0,0,0,0,0,1
SZ,2026,1,0,0,1,0,0,0,2
TI,2026,0,0,0,0,2,0,0,2
ZG,2026,0,0,2,1,0,0,0,3
ZH,2026,1,0,1,0,0,0,0,2
FR,unknown,0,0,0,0,0,0,1,1
