# Swiss Law Collection — cantonal acts of type 'Parliamentary ordinance (decree)' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
OW,1984,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LPP",1
OW,1984,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
OW,1985,Etat.Dispositions générales.Constitution,1
OW,1985,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
OW,1985,Droit pénal,1
OW,1985,"Enseignement, sciences, documentation et culture",1
OW,1985,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
OW,1986,Etat.Autorités.Gouvernement et administration.Droit du personnel.Serment,1
OW,1986,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
OW,1987,Droit civil.Dispositions d'introduction du code civil.Droits réels.Acquisitions des terrains par des personnes domiciliées à l'étranger,1
OW,1987,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Enchères,1
OW,1987,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
OW,1987,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
OW,1987,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
OW,1987,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
OW,1988,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
OW,1988,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
OW,1988,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
OW,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
OW,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre les radiations",1
OW,1988,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
OW,1988,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Foyers pour enfants et adolescents",1
OW,1989,Etat,1
OW,1989,Droit pénal,1
OW,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Chemins pédestres et de randonnée",1
OW,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Autobus et trolleybus",1
OW,1990,Etat.Eglise et Etat.Eglise évangélique réformée,1
OW,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
OW,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
OW,1991,"Enseignement, sciences, documentation et culture",1
OW,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes",2
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Droits des patients",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Piscines",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Service de l'emploi et location de services",1
OW,1991,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
OW,1992,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",3
OW,1992,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
OW,1993,Etat,1
OW,1993,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
OW,1993,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,1993,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",3
OW,1993,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
OW,1994,Etat,1
OW,1994,Droit pénal.Procédure pénale.Entraide judiciaire,1
OW,1994,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
OW,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1994,"Santé, travail, droit des assurances sociales, logement, homes",3
OW,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",2
OW,1994,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
OW,1995,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
OW,1995,"Enseignement, sciences, documentation et culture",1
OW,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
OW,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
OW,1996,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
OW,1996,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
OW,1996,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
OW,1996,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
OW,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
OW,1996,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,1996,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Service de l'emploi et location de services",1
OW,1996,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
OW,1997,Etat,1
OW,1997,"Enseignement, sciences, documentation et culture",4
OW,1997,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",1
OW,1997,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
OW,1997,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Alcool",1
OW,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Champignons",1
OW,1997,"Santé, travail, droit des assurances sociales, logement, homes",6
OW,1997,Economie.Arts et métiers.Services.Tourisme,1
OW,1998,Etat,1
OW,1998,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
OW,1998,"Enseignement, sciences, documentation et culture",1
OW,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1998,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
OW,1999,"Enseignement, sciences, documentation et culture",1
OW,1999,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
OW,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Sages-femmes",1
OW,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
OW,1999,Economie.Promotion de l'économie,1
OW,2000,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
OW,2001,Etat,1
OW,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",2
OW,2001,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
OW,2001,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
OW,2001,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
OW,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
OW,2001,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2001,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Maisons de jeu,1
OW,2002,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
OW,2002,"Enseignement, sciences, documentation et culture",1
OW,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
OW,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2002,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Logement dans les zones de montagne",1
OW,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,2003,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Enfants surdoués",1
OW,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2003,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2003,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
OW,2003,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Envoi de travailleurs à l'étranger",1
OW,2004,Droit civil,1
OW,2004,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
OW,2004,"Défense nationale, protection de la population, police.Protection de la population.Approvisionnement du pays",1
OW,2004,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
OW,2004,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocations familiales.Salariés et indépendants",1
OW,2005,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
OW,2005,Economie,1
OW,2005,Economie.Commerce.Commerce itinérant,1
OW,2006,Etat.Dispositions générales.Collaboration intercantonale,1
OW,2006,Etat.Dispositions générales.Droit de cité,1
OW,2006,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
OW,2006,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
OW,2006,"Défense nationale, protection de la population, police",1
OW,2006,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
OW,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
OW,2006,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Envoi de travailleurs à l'étranger",1
OW,2007,Etat,2
OW,2007,Droit pénal.Amendes d'ordre,1
OW,2007,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
OW,2008,"Enseignement, sciences, documentation et culture",1
OW,2008,"Enseignement, sciences, documentation et culture.Corps enseignant.Engagement",1
OW,2008,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Vétérinaires",1
OW,2008,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
OW,2009,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
OW,2010,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.intégration,1
OW,2010,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
OW,2011,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2012,Etat.Professions juridiques.Notaires.Légalisation,1
OW,2012,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
OW,2012,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2014,"Enseignement, sciences, documentation et culture",2
SG,1899,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SG,1901,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SG,1914,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
SG,1929,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
SG,1939,Etat,1
SG,1946,Economie.Agriculture.Production animale.Commerce du bétail,1
SG,1947,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1955,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pétrole",1
SG,1959,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1965,"Défense nationale, protection de la population, police",1
SG,1965,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1967,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
SG,1968,"Enseignement, sciences, documentation et culture",1
SG,1968,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1969,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1970,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
SG,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
SG,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1972,Droit civil.Arbitrage,1
SG,1972,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1972,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
SG,1974,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
SG,1974,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1975,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1975,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,1976,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SG,1976,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1976,Economie,1
SG,1977,Droit civil.Procédure civile.Entraide judiciaire,1
SG,1978,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1978,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
SG,1979,Etat,1
SG,1979,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
SG,1979,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1979,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1979,Economie.Promotion de l'économie,1
SG,1979,Economie.Développement économiques dans les régions de montagne,1
SG,1980,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1981,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1981,"Défense nationale, protection de la population, police.Défense.Places d'armes, arsenaux",1
SG,1982,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1982,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1982,"Enseignement, sciences, documentation et culture.Sport scolaire",3
SG,1982,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
SG,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
SG,1982,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
SG,1983,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,1985,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1985,"Enseignement, sciences, documentation et culture.Sport scolaire",1
SG,1985,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,1986,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1986,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",2
SG,1986,"Santé, travail, droit des assurances sociales, logement, homes",3
SG,1987,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1987,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
SG,1987,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1987,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,1988,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
SG,1988,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1988,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",2
SG,1988,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1988,"Santé, travail, droit des assurances sociales, logement, homes",3
SG,1989,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Substances dangereuses pour l'environnement",1
SG,1989,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,1989,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
SG,1990,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1990,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",3
SG,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
SG,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre le bruit",1
SG,1990,"Santé, travail, droit des assurances sociales, logement, homes",2
SG,1990,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",3
SG,1991,Etat.Autorités.Parlement.Indemnisation des parlementaires,1
SG,1991,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
SG,1991,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",2
SG,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",2
SG,1992,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,1992,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,1992,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
SG,1993,Etat,1
SG,1993,Etat.Eglise et Etat.Autres religions,1
SG,1993,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
SG,1993,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
SG,1994,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
SG,1994,"Enseignement, sciences, documentation et culture.Sport scolaire",1
SG,1994,"Défense nationale, protection de la population, police",1
SG,1994,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1994,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1995,Droit pénal.Procédure pénale.Entraide judiciaire,1
SG,1995,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",2
SG,1995,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",2
SG,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",2
SG,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
SG,1995,Economie.Agriculture.Crédit agricole,1
SG,1995,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
SG,1996,"Défense nationale, protection de la population, police",1
SG,1996,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",1
SG,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
SG,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
SG,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
SG,1996,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
SG,1996,Economie.Agriculture.Améliorations foncières,1
SG,1996,Economie.Arts et métiers.Services.Tourisme,1
SG,1997,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1997,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
SG,1997,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",2
SG,1998,"Enseignement, sciences, documentation et culture",1
SG,1998,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SG,1998,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",2
SG,1998,"Finances, Impôts, monopoles, entreprises d'état.Finances.Privatisations",1
SG,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SG,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
SG,1999,"Enseignement, sciences, documentation et culture",1
SG,1999,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,2000,Etat.Autorités.Gouvernement et administration.New Public Management,1
SG,2000,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
SG,2000,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",3
SG,2000,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
SG,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,2000,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
SG,2001,"Enseignement, sciences, documentation et culture",2
SG,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
SG,2001,"Défense nationale, protection de la population, police",1
SG,2001,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SG,2001,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
SG,2002,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
SG,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",2
SG,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,2002,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SG,2002,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",2
SG,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Personnes handicapés.Ateliers protégés",1
SG,2002,Economie.Agriculture.Formation agricole.Ecole agricole,1
SG,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
SG,2003,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Promotion des technologies d'information",1
SG,2003,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
SG,2003,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,2004,Etat.Eglise et Etat.Eglise catholique romaine,2
SG,2004,"Enseignement, sciences, documentation et culture",1
