# Swiss Law Collection — cantonal acts of type 'Ordinance' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAA",2
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",2
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Logement dans les zones de montagne",1
JU,1978,Economie,13
JU,1978,Economie.Promotion de l'économie,2
JU,1978,Economie.Agriculture.Crédit agricole,1
JU,1978,Economie.Agriculture.Culture des plantes.Lutte contre les parasites,1
JU,1978,Economie.Agriculture.Lait,1
JU,1978,Economie.Agriculture.Assurances des animaux,1
JU,1978,Economie.Arts et métiers.Services.Professions soumises à autorisation,1
JU,1978,Economie.Arts et métiers.Services.Tourisme,1
JU,1978,Economie.Arts et métiers.Services.Taxis,1
JU,1978,Economie.Commerce.Poids et mesures. moyens de paiement,2
JU,1978,Economie.Commerce.Surveillance des prix,1
JU,1978,Economie.Commerce.Automates à marchandise,1
JU,1978,Publications sans texte,2
JU,1979,Etat,1
JU,1979,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1979,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
JU,1979,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
JU,1979,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1979,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
JU,1980,Etat,1
JU,1980,Etat.Dispositions générales.Documents d'identité,1
JU,1980,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1980,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",4
JU,1980,Etat.Professions juridiques.Notaires.Légalisation,1
JU,1980,Droit pénal.Exécution des peines et des mesures.Etablissements.Personnel,1
JU,1980,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
JU,1980,"Défense nationale, protection de la population, police",1
JU,1980,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police cantonale",1
JU,1980,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
JU,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",10
JU,1980,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1980,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Services psychiatriques",1
JU,1981,Etat,1
JU,1981,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",2
JU,1981,Etat.Communes.Subventions,1
JU,1981,Etat.Professions juridiques.Notaires.Formation,1
JU,1981,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
JU,1981,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,1981,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1981,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Travail à domicile",1
JU,1982,Etat,1
JU,1982,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",3
JU,1982,Droit pénal,1
JU,1982,Droit pénal.Procédure pénale.Médecine légale,1
JU,1982,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Matériel scolaire",1
JU,1982,"Défense nationale, protection de la population, police.Sécurité intérieure.Maintien de la tranquillité et de l'ordre public.Domaine public",1
JU,1982,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1982,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
JU,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
JU,1982,Economie.Agriculture.Assurances des animaux,1
JU,1982,Economie.Arts et métiers.Services.Tourisme,1
JU,1983,Etat.Autorités.Gouvernement et administration.Organisation.Délégation,1
JU,1983,Etat.Autorités.Gouvernement et administration.Droit du personnel.Serment,1
JU,1983,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
JU,1983,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
JU,1983,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",3
JU,1983,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
JU,1983,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
JU,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
JU,1983,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1983,Economie.Agriculture.Crédit agricole,1
JU,1984,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
JU,1984,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1984,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
JU,1984,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
JU,1984,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,1984,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Assurance scolaire",1
JU,1984,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAA",1
JU,1984,Economie.Forêt.Mesures de protection,1
JU,1985,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
JU,1985,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
JU,1985,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",2
JU,1985,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
JU,1985,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
JU,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
JU,1986,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
JU,1986,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
JU,1986,"Enseignement, sciences, documentation et culture",1
JU,1986,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
JU,1986,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
JU,1986,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
JU,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1986,Economie.Promotion de l'économie,1
JU,1986,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Sport-Toto,1
JU,1987,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1987,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
JU,1987,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,1987,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1987,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,1988,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1988,Etat.Autorités.Protection des données,1
JU,1988,Etat.Communes.Finances communales,1
JU,1988,Droit civil.Dispositions d'introduction du code civil.Droits réels.Acquisitions des terrains par des personnes domiciliées à l'étranger,1
JU,1988,"Enseignement, sciences, documentation et culture",1
JU,1988,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
JU,1988,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Protection des biens culturels en temps de guerre",1
JU,1988,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1988,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,1988,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
JU,1988,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Tarifs.Conventions",1
JU,1988,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,1989,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1989,Etat.Eglise et Etat.Eglise catholique romaine,1
JU,1989,"Finances, Impôts, monopoles, entreprises d'état",2
JU,1989,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,1989,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôt anticipé",1
JU,1989,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
JU,1989,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1989,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LPP",1
JU,1989,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,1990,Etat,2
JU,1990,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1990,"Enseignement, sciences, documentation et culture.Sport scolaire",2
JU,1990,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
JU,1990,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
JU,1990,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1990,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
JU,1990,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1991,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,2
JU,1991,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",2
JU,1991,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1991,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Prud'hommes, Tribunaux des baux à loyer",1
JU,1991,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
JU,1991,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
JU,1991,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1991,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
JU,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
JU,1991,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1991,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
JU,1991,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Caisses de compensation",1
JU,1991,Economie.Agriculture.Mesures d'encouragement,1
JU,1992,Etat.Dispositions générales.Publications officielles.feuilles officielles,1
JU,1992,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1992,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1992,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
JU,1992,Droit civil.Procédure civile.Exécution,1
JU,1992,"Enseignement, sciences, documentation et culture",2
JU,1992,"Finances, Impôts, monopoles, entreprises d'état",2
JU,1992,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
JU,1993,Etat.Dispositions générales.Collaboration intercantonale,1
JU,1993,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1993,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1993,"Enseignement, sciences, documentation et culture",2
JU,1993,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
JU,1993,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
JU,1993,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
JU,1993,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Autorités scolaires",1
JU,1993,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1993,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes",4
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Dentistes",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Sages-femmes",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Psychothérapeutes",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Pédicure",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Vétérinaires",1
JU,1993,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
JU,1993,Economie.Arts et métiers.Services.Tourisme,1
JU,1994,Etat,1
JU,1994,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1994,"Enseignement, sciences, documentation et culture",1
JU,1994,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
JU,1994,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
JU,1994,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,1994,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Autorités scolaires",1
JU,1994,"Finances, Impôts, monopoles, entreprises d'état",2
JU,1994,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt à la source",1
JU,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
JU,1994,"Santé, travail, droit des assurances sociales, logement, homes",4
JU,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Pharmaciens",1
JU,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Pharmacies et drogueries",1
JU,1995,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
JU,1995,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
JU,1995,"Santé, travail, droit des assurances sociales, logement, homes",3
JU,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
JU,1995,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
JU,1996,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1996,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Logopédie",1
JU,1996,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Matériel scolaire",1
JU,1996,"Finances, Impôts, monopoles, entreprises d'état",2
JU,1996,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
JU,1997,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
JU,1997,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",3
JU,1997,"Enseignement, sciences, documentation et culture",1
JU,1997,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
JU,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
JU,1997,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Vétérinaires",1
JU,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Laboratoires médicaux",1
JU,1997,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
JU,1997,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,1997,Economie.Agriculture.Epizooties,1
JU,1998,Etat.Autorités.Parlement.Indemnisation des parlementaires,1
JU,1998,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1998,Etat.Communes.Contributions financières des communes,1
JU,1998,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Alcool",1
JU,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Transport des personnes",1
JU,1998,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
JU,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Viandes.Abattoirs",1
JU,1998,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Conseil aux femmes enceintes",1
JU,1999,Etat,1
JU,1999,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
JU,1999,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1999,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
JU,1999,Droit civil.Dispositions générales d'introduction du code des obligations.Droit commercial.Registre du commerce,1
JU,1999,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,1999,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
JU,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
JU,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
JU,1999,Economie.Commerce.Horaires de fermeture des magasins,1
JU,2000,Etat,1
JU,2000,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",3
JU,2000,Droit pénal,2
JU,2000,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
JU,2000,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,2000,"Finances, Impôts, monopoles, entreprises d'état",3
JU,2000,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt fédéral",1
JU,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,2000,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2000,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Avances sur les pensions alimentaires",1
JU,2000,Economie,1
JU,2000,Economie.Agriculture.Culture des plantes.Vignoble,1
JU,2001,Etat.Dispositions générales.Information du public,1
JU,2001,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2001,"Enseignement, sciences, documentation et culture",2
JU,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
JU,2001,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",2
JU,2001,"Finances, Impôts, monopoles, entreprises d'état",2
JU,2001,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les chiens",1
JU,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Lutte contre les dommages",1
JU,2001,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
JU,2001,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,2002,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.intégration,1
JU,2002,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2002,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
JU,2002,Droit civil,1
JU,2002,"Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Accueil familial, adoption",1
JU,2002,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles supérieures de commerce, ecoles supérieures d'informatique",1
JU,2002,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
JU,2002,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
JU,2002,"Défense nationale, protection de la population, police",1
JU,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
JU,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2002,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Champignons",1
JU,2002,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",2
JU,2003,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",1
JU,2003,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Enseignement d'appui",1
JU,2003,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
JU,2003,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
JU,2003,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Limitation de l'admission des fournisseurs de prestations",1
JU,2003,Economie,2
JU,2004,Etat,2
JU,2004,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
JU,2004,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2004,Droit pénal,1
JU,2004,"Enseignement, sciences, documentation et culture",1
JU,2004,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles supérieures de commerce, ecoles supérieures d'informatique",1
JU,2004,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Education précoce spécialisée",1
JU,2004,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
JU,2004,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
JU,2004,"Finances, Impôts, monopoles, entreprises d'état",1
JU,2004,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
JU,2004,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
JU,2004,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Avances sur les pensions alimentaires",1
JU,2004,Economie,1
JU,2005,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
JU,2005,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2005,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,2005,Etat.Professions juridiques.Avocats.Honoraires,1
JU,2005,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
JU,2005,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
JU,2005,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
JU,2005,"Défense nationale, protection de la population, police.Sécurité intérieure.Explosifs",1
JU,2005,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,2005,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2005,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
JU,2005,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
JU,2005,Economie.Promotion de l'économie,1
JU,2006,Etat.Autorités.Gouvernement et administration.Administration.Départements,1
JU,2006,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2006,Etat.Autorités.Responsabilité de l'état,1
JU,2006,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
JU,2006,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
JU,2006,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
JU,2006,"Finances, Impôts, monopoles, entreprises d'état",1
JU,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Hygiène de l'air.Poussières fines/smog",1
JU,2006,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Pharmacies et drogueries",1
JU,2006,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
JU,2006,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Personnes handicapés.Ateliers protégés",1
JU,2006,Economie.Promotion de l'économie,2
JU,2006,Economie.Arts et métiers.Services.Tourisme,1
JU,2007,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2007,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
JU,2007,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
JU,2007,"Enseignement, sciences, documentation et culture",1
JU,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
JU,2007,"Défense nationale, protection de la population, police",1
JU,2007,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2007,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Droits des patients",1
JU,2007,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Travail au noir",1
JU,2008,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
JU,2008,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,2008,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,2008,"Enseignement, sciences, documentation et culture",2
JU,2008,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
JU,2008,"Finances, Impôts, monopoles, entreprises d'état",1
JU,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
