# Swiss Law Collection — cantonal acts of type 'Other' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
SH,1902,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
SH,1914,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
SH,1915,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
SH,1927,Droit civil.Poursuites pour dettes et faillites.Organisation,1
SH,1930,Droit civil.Arbitrage,1
SH,1936,Droit civil.Poursuites pour dettes et faillites.Organisation,1
SH,1947,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SH,1948,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
SH,1949,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SH,1953,Economie.Agriculture.Lait,1
SH,1954,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",1
SH,1955,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
SH,1962,"Enseignement, sciences, documentation et culture.Sport scolaire",1
SH,1965,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
SH,1970,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
SH,1972,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SH,1972,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
SH,1974,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Intégration des écoliers étrangers",1
SH,1974,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SH,1975,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,1976,Etat.Eglise et Etat.Eglise catholique romaine,1
SH,1976,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
SH,1977,Economie.Commerce.Commerce extérieur,1
SH,1978,Droit civil.Procédure civile.Entraide judiciaire,1
SH,1978,Droit civil.Procédure civile.Exécution,1
SH,1978,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SH,1979,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
SH,1981,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
SH,1982,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
SH,1982,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,1982,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Caisses de compensation",1
SH,1983,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
SH,1983,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Pharmaciens",1
SH,1984,"Enseignement, sciences, documentation et culture",1
SH,1985,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
SH,1986,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Agriculture,1
SH,1987,"Enseignement, sciences, documentation et culture",1
SH,1988,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,1988,Economie.Agriculture.Culture des plantes.Vignoble,1
SH,1989,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SH,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
SH,1993,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
SH,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",2
SH,1993,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",2
SH,1994,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SH,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
SH,1995,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
SH,1996,Etat.Autorités.Gouvernement et administration.New Public Management,1
SH,1996,"Enseignement, sciences, documentation et culture",1
SH,1996,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
SH,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
SH,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
SH,1998,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SH,1999,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",2
SH,2000,Etat.Communes.Finances communales,1
SH,2000,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
SH,2000,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SH,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
SH,2001,Etat.Autorités.Informatique.E-Government,1
SH,2002,"Enseignement, sciences, documentation et culture",1
SH,2002,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SH,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",2
SH,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Personnes handicapés.Ateliers protégés",2
SH,2003,Etat,1
SH,2003,"Enseignement, sciences, documentation et culture",1
SH,2003,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Enfants surdoués",1
SH,2003,"Santé, travail, droit des assurances sociales, logement, homes",2
SH,2003,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
SH,2004,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
SH,2004,Economie.Promotion de l'économie,1
SH,2005,Etat.Dispositions générales.Collaboration intercantonale,1
SH,2005,"Finances, Impôts, monopoles, entreprises d'état",1
SH,2005,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
SH,2005,Economie,2
SH,2006,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
SH,2006,Economie,1
SH,2007,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
SH,2007,"Enseignement, sciences, documentation et culture",2
SH,2007,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
SH,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",2
SH,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,2008,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocations familiales.Salariés et indépendants",1
SH,2009,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
SH,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SH,2009,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
SH,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SH,2011,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
SH,2011,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SH,2012,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SH,2013,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
SH,2013,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
SH,2014,"Enseignement, sciences, documentation et culture",1
SH,2015,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SH,2015,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
SH,2016,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
SH,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Procédure",1
SH,2019,"Enseignement, sciences, documentation et culture",1
SH,2019,"Santé, travail, droit des assurances sociales, logement, homes",1
SH,2019,Economie,1
SH,2020,"Enseignement, sciences, documentation et culture",1
SH,2020,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
SH,2021,Etat.Autorités.Informatique.E-Government,1
SH,2021,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
SH,2022,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
SH,2023,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
SH,2026,Non classé,1
SO,1802,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SO,1802,Publications sans texte,1
SO,1803,Etat.Eglise et Etat.Eglise catholique romaine,3
SO,1828,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1830,Etat.Eglise et Etat.Eglise catholique romaine,2
SO,1874,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1874,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SO,1875,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SO,1898,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SO,1899,Etat,1
SO,1907,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1908,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SO,1909,Droit civil.Procédure civile.Exécution,1
SO,1909,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
SO,1909,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SO,1909,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
SO,1911,Etat,1
SO,1911,Droit civil.Procédure civile.Exécution,1
SO,1912,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
SO,1912,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
SO,1914,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
SO,1915,Etat.Autorités.Gouvernement et administration.Gouvernement.Chancellerie de l'Etat,1
SO,1920,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SO,1921,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1921,Economie.Agriculture.Production animale.Commerce du bétail,1
SO,1923,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1924,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
SO,1924,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SO,1926,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1926,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SO,1929,Droit civil.Procédure civile.Exécution,1
SO,1929,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",2
SO,1930,Droit civil.Arbitrage,1
SO,1930,"Défense nationale, protection de la population, police",1
SO,1931,Droit civil.Procédure civile.Exécution,1
SO,1931,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Expropriation",1
SO,1931,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SO,1932,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SO,1935,"Economie.Arts et métiers.Services.Institutions de crédit / assurances.Banques, bourses",1
SO,1937,"Défense nationale, protection de la population, police",1
SO,1938,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",2
SO,1941,Etat.Dispositions générales.Armoiries,3
SO,1941,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
SO,1942,"Défense nationale, protection de la population, police.Sécurité intérieure.Stands de tir",1
SO,1943,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
SO,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
SO,1944,Droit pénal,1
SO,1946,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1946,Droit civil,1
SO,1947,Etat.Dispositions générales.Territoire.Frontières,1
SO,1947,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation aérienne.Aéroports",1
SO,1949,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
SO,1951,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1952,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Double imposition",1
SO,1953,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1954,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
SO,1955,Droit civil,1
SO,1956,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1957,Droit civil,1
SO,1957,"Défense nationale, protection de la population, police",1
SO,1957,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Libre circulation",1
SO,1958,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
SO,1960,"Etat.Communes.Bourgeoisies, allmends",1
SO,1960,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
SO,1960,"Défense nationale, protection de la population, police",1
SO,1960,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
SO,1960,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
SO,1961,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1961,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
SO,1962,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
SO,1962,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
SO,1963,"Enseignement, sciences, documentation et culture",1
SO,1963,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1963,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",2
SO,1963,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1963,Economie.Agriculture.Formation agricole.Ecole agricole,1
SO,1964,"Enseignement, sciences, documentation et culture",1
SO,1964,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",2
SO,1965,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
SO,1966,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
SO,1966,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
SO,1967,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
SO,1967,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1967,Publications sans texte,1
SO,1968,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",2
SO,1968,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
SO,1968,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1968,Economie.Forêt.Formation professionnelle,1
SO,1969,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
SO,1969,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1969,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SO,1969,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Tarifs.Conventions",1
SO,1970,Etat.Dispositions générales.Documents d'identité,1
SO,1970,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1970,Droit civil,1
SO,1970,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SO,1971,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
SO,1971,Etat.Eglise et Etat.Eglise catholique romaine,1
SO,1971,Droit civil,1
SO,1971,"Enseignement, sciences, documentation et culture",2
SO,1971,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SO,1971,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
SO,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
SO,1972,Droit civil,2
SO,1972,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Agriculture,1
SO,1972,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
SO,1972,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
SO,1972,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
SO,1973,"Enseignement, sciences, documentation et culture",2
SO,1973,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
SO,1973,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
SO,1973,"Défense nationale, protection de la population, police",2
SO,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
SO,1973,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
SO,1973,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
SO,1973,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
SO,1974,Droit civil,1
SO,1974,"Enseignement, sciences, documentation et culture",1
SO,1974,"Défense nationale, protection de la population, police",1
SO,1975,"Etat.Professions juridiques.Notaires.Taxes, tarifs",1
SO,1975,"Enseignement, sciences, documentation et culture",6
SO,1975,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
SO,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SO,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
SO,1975,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1976,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
SO,1976,"Enseignement, sciences, documentation et culture",5
SO,1976,"Défense nationale, protection de la population, police",1
SO,1976,Economie.Agriculture.Améliorations foncières,1
SO,1977,Etat,1
SO,1977,"Enseignement, sciences, documentation et culture",1
SO,1977,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1978,Etat,1
SO,1978,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
SO,1978,"Enseignement, sciences, documentation et culture",4
SO,1978,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
SO,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",8
SO,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Places de parking",1
SO,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SO,1978,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
SO,1979,"Etat.Autorités.Organisation judiciaire.Emoluments judiciaires, frais de justice",1
SO,1979,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
SO,1979,"Enseignement, sciences, documentation et culture",2
SO,1979,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
SO,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SO,1979,Economie,1
SO,1980,"Enseignement, sciences, documentation et culture",1
SO,1980,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
SO,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
SO,1980,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1980,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Foyers pour enfants et adolescents",1
SO,1981,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
SO,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SO,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
SO,1981,Economie.Agriculture.Mesures d'encouragement,1
SO,1982,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
SO,1982,Etat.Eglise et Etat.Eglise évangélique réformée,1
SO,1982,"Enseignement, sciences, documentation et culture",1
SO,1982,"Enseignement, sciences, documentation et culture.Corps enseignant.Prévoyance professionnelle, caisses de pensions",1
SO,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SO,1983,"Enseignement, sciences, documentation et culture",2
SO,1983,"Défense nationale, protection de la population, police",1
SO,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
SO,1984,"Enseignement, sciences, documentation et culture",1
SO,1984,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
SO,1984,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",2
SO,1984,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",3
SO,1984,"Finances, Impôts, monopoles, entreprises d'état",1
SO,1984,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
SO,1984,Economie.Agriculture.Formation agricole.Ecole agricole,1
SO,1985,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
SO,1985,"Enseignement, sciences, documentation et culture",1
SO,1985,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Promotion des technologies d'information",1
SO,1985,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1986,Etat.Dispositions générales.Armoiries,1
SO,1986,Droit civil,1
SO,1986,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
SO,1986,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SO,1986,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe foncière",1
SO,1987,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
SO,1987,Etat.Communes.Finances communales,1
SO,1987,"Enseignement, sciences, documentation et culture",12
SO,1987,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",2
SO,1987,Economie.Commerce.Développement et coopération,1
SO,1988,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
SO,1988,"Enseignement, sciences, documentation et culture",5
SO,1988,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
SO,1988,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1988,"Santé, travail, droit des assurances sociales, logement, homes",1
SO,1989,Etat,2
SO,1989,Etat.Eglise et Etat.Eglise catholique chrétienne,1
SO,1989,"Enseignement, sciences, documentation et culture",4
SO,1989,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SO,1989,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Matériel scolaire",1
SO,1990,Etat,1
SO,1990,Etat.Eglise et Etat.Eglise évangélique réformée,2
SO,1990,"Santé, travail, droit des assurances sociales, logement, homes",2
SO,1990,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Caisses de compensation",1
SO,1991,Etat,5
SO,1991,Droit pénal,1
SO,1991,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
SO,1991,Economie,1
SO,1992,Etat,1
SO,1992,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
SO,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
SO,1992,"Enseignement, sciences, documentation et culture.Documentation.Archives",2
SO,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",2
SO,1992,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
SO,1993,Droit pénal.Exécution des peines et des mesures.Patronage,1
SO,1993,"Enseignement, sciences, documentation et culture",1
SO,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
SO,1993,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
SO,1993,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SO,1994,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
SO,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
SO,1995,"Enseignement, sciences, documentation et culture",3
