# Swiss Law Collection — cantonal acts of type 'Act' by canton, year and legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act; this is the unit the site's year chart uses, so the two agree for any year
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
ZH,1976,0,0,0,0,1,0,2,3
AG,1977,0,0,0,1,0,0,0,1
AI,1977,0,0,0,0,0,1,0,1
AR,1977,0,1,0,0,0,0,0,1
FR,1977,0,0,1,0,0,0,0,1
GE,1977,1,1,0,2,1,1,2,8
GL,1977,0,0,0,1,1,0,0,2
GR,1977,0,1,0,0,0,0,0,1
LU,1977,0,0,0,0,0,1,0,1
NW,1977,1,0,0,0,0,0,0,1
SG,1977,0,0,1,0,1,0,0,2
SH,1977,0,1,0,0,0,0,0,1
SO,1977,1,0,0,0,0,0,0,1
SZ,1977,0,0,0,0,0,1,0,1
TI,1977,0,0,0,1,1,0,1,3
UR,1977,1,0,0,0,0,0,0,1
VD,1977,1,0,1,0,0,0,0,2
VS,1977,1,0,0,0,0,0,0,1
AG,1978,1,0,1,0,0,0,0,2
AR,1978,0,0,0,0,0,0,1,1
BE,1978,0,2,0,0,0,0,0,2
BS,1978,0,1,0,2,1,0,0,4
GE,1978,0,1,0,1,0,0,0,2
GL,1978,0,0,0,0,1,0,0,1
GR,1978,0,2,0,0,0,0,0,2
JU,1978,14,5,4,8,6,5,7,49
NE,1978,0,2,0,0,1,0,0,3
NW,1978,0,1,0,0,0,0,0,1
SG,1978,0,0,0,1,0,0,0,1
SH,1978,0,0,0,1,0,0,0,1
SZ,1978,0,1,0,0,0,0,0,1
TG,1978,1,0,1,0,0,0,0,2
TI,1978,0,2,0,1,0,0,0,3
VD,1978,0,1,1,0,2,0,0,4
VS,1978,1,0,0,1,0,0,0,2
ZG,1978,0,0,0,1,0,0,0,1
ZH,1978,1,0,0,0,0,0,0,1
BL,1979,0,0,0,1,0,0,0,1
FR,1979,1,1,0,0,1,0,0,3
GE,1979,1,1,0,0,0,0,2,4
GL,1979,0,0,1,2,0,0,0,3
GR,1979,0,2,0,0,0,0,0,2
JU,1979,2,0,0,0,0,0,0,2
LU,1979,0,0,0,1,0,0,0,1
NE,1979,2,0,0,1,0,0,0,3
NW,1979,2,0,0,0,0,2,0,4
OW,1979,0,0,0,0,0,1,0,1
SG,1979,1,2,0,0,0,0,1,4
SO,1979,0,1,0,0,0,0,0,1
SZ,1979,0,0,0,1,3,0,0,4
TG,1979,1,0,0,0,0,0,0,1
TI,1979,0,1,0,0,0,0,0,1
UR,1979,1,0,0,0,0,0,0,1
VD,1979,1,0,0,1,0,0,0,2
ZG,1979,1,1,0,1,0,0,0,3
ZH,1979,0,0,0,1,2,1,0,4
AG,1980,0,0,1,2,0,0,1,4
AI,1980,0,0,2,0,0,0,0,2
AR,1980,0,2,0,0,0,0,0,2
BE,1980,1,1,0,0,0,0,0,2
BL,1980,0,0,0,0,2,1,1,4
BS,1980,2,0,0,2,0,0,0,4
FR,1980,1,0,0,0,0,0,0,1
GE,1980,1,2,0,0,0,0,0,3
GL,1980,0,0,0,1,0,0,0,1
GR,1980,0,0,0,1,0,0,0,1
JU,1980,0,0,1,0,0,0,0,1
LU,1980,1,0,0,0,0,0,0,1
NE,1980,1,0,0,0,0,0,1,2
NW,1980,1,0,0,0,0,0,0,1
OW,1980,2,0,0,0,0,0,0,2
SG,1980,1,1,2,0,0,0,0,4
SH,1980,0,0,0,1,0,0,0,1
SO,1980,0,1,1,1,0,0,0,3
SZ,1980,0,2,0,0,0,1,0,3
TG,1980,1,0,0,0,0,0,0,1
TI,1980,1,0,0,0,0,1,0,2
UR,1980,0,1,0,0,1,0,1,3
VD,1980,1,0,1,0,0,0,0,2
VS,1980,1,0,0,0,0,1,1,3
ZG,1980,1,0,0,0,0,0,1,2
ZH,1980,0,1,0,0,0,0,0,1
AG,1981,0,0,1,0,0,0,0,1
AR,1981,0,0,0,0,1,0,0,1
BE,1981,0,0,0,1,0,0,0,1
BL,1981,2,0,0,1,0,1,0,4
BS,1981,0,1,0,0,0,0,0,1
FR,1981,0,0,0,1,0,0,0,1
GE,1981,2,0,0,0,0,0,1,3
GL,1981,0,0,1,0,0,0,0,1
GR,1981,0,0,0,0,1,0,0,1
JU,1981,2,1,0,1,0,0,0,4
LU,1981,0,2,0,0,0,0,1,3
NE,1981,0,0,1,0,0,0,1,2
NW,1981,1,0,0,0,0,0,0,1
OW,1981,0,0,0,0,0,0,1,1
SH,1981,0,0,1,0,0,0,0,1
SO,1981,1,0,0,0,0,0,0,1
SZ,1981,1,1,0,0,0,0,0,2
TG,1981,1,0,0,0,0,0,0,1
TI,1981,1,1,0,0,0,0,0,2
UR,1981,0,0,0,1,0,1,0,2
VD,1981,3,0,0,0,0,0,0,3
VS,1981,1,0,0,0,0,0,0,1
ZG,1981,1,0,0,0,0,0,1,2
ZH,1981,1,2,0,1,1,0,0,5
AG,1982,0,1,0,0,0,0,0,1
AI,1982,0,1,0,0,0,0,0,1
AR,1982,1,1,0,0,0,0,0,2
BE,1982,1,0,1,1,0,0,0,3
BL,1982,0,0,0,0,0,1,0,1
BS,1982,1,2,0,0,0,0,0,3
FR,1982,1,0,0,0,0,1,0,2
GE,1982,0,0,0,0,1,0,1,2
GR,1982,0,0,1,0,0,0,0,1
JU,1982,3,0,0,0,0,1,0,4
NW,1982,0,0,0,0,0,1,0,1
SG,1982,0,1,0,0,1,0,0,2
SH,1982,1,0,0,0,0,0,0,1
SO,1982,0,0,0,0,0,1,0,1
TG,1982,0,0,1,0,0,0,0,1
TI,1982,0,0,1,2,0,0,0,3
VD,1982,1,0,0,0,0,0,0,1
VS,1982,1,0,1,1,1,0,0,4
ZG,1982,0,2,0,1,0,0,1,4
AG,1983,3,0,1,0,0,1,0,5
AR,1983,0,0,0,1,0,0,0,1
BE,1983,0,0,1,0,0,0,0,1
BL,1983,2,0,0,0,0,0,0,2
BS,1983,0,0,0,2,0,0,0,2
FR,1983,1,1,0,1,0,0,1,4
GE,1983,1,2,0,0,0,0,1,4
GL,1983,1,0,0,1,0,0,0,2
GR,1983,1,0,0,0,0,0,0,1
JU,1983,2,0,0,1,0,0,1,4
LU,1983,0,1,0,0,0,1,0,2
NE,1983,0,0,1,0,0,0,0,1
NW,1983,1,0,0,0,0,0,0,1
OW,1983,0,1,0,0,0,0,0,1
SG,1983,0,0,2,0,0,0,0,2
SH,1983,1,0,1,1,0,1,0,4
SZ,1983,1,1,2,0,0,0,0,4
TG,1983,1,0,0,2,0,0,0,3
TI,1983,1,0,0,1,1,0,0,3
VD,1983,1,0,0,1,0,0,1,3
VS,1983,1,0,0,0,0,0,0,1
ZG,1983,1,0,0,0,0,0,0,1
ZH,1983,0,0,0,1,0,0,0,1
AG,1984,1,1,0,1,0,0,0,3
AR,1984,0,1,0,0,0,0,0,1
BE,1984,1,0,0,0,0,0,0,1
BS,1984,1,1,0,0,0,1,0,3
FR,1984,0,1,0,1,0,0,0,2
GE,1984,1,1,1,2,1,1,1,8
GL,1984,0,1,0,0,0,0,0,1
GR,1984,1,2,0,0,0,0,0,3
JU,1984,0,0,2,0,0,0,0,2
LU,1984,0,0,0,0,0,0,1,1
NE,1984,0,0,0,2,0,0,0,2
NW,1984,0,0,0,0,0,1,0,1
OW,1984,1,0,0,0,0,0,0,1
SG,1984,0,1,0,1,0,0,0,2
SO,1984,1,1,0,0,0,0,0,2
TG,1984,1,1,0,1,1,0,0,4
TI,1984,1,1,0,0,1,0,0,3
VD,1984,2,0,2,0,0,0,0,4
VS,1984,1,1,1,1,0,0,0,4
ZG,1984,0,0,1,0,0,0,0,1
ZH,1984,0,0,1,0,0,0,0,1
AG,1985,1,0,0,0,0,0,0,1
BE,1985,1,0,1,1,0,0,0,3
BL,1985,0,0,0,1,0,0,0,1
BS,1985,0,1,0,0,0,0,0,1
FR,1985,0,1,3,0,0,0,0,4
GE,1985,2,1,1,0,0,0,0,4
GL,1985,0,0,0,4,0,0,0,4
GR,1985,0,2,0,0,0,0,0,2
JU,1985,0,1,1,1,0,0,2,5
NE,1985,0,0,1,0,0,0,0,1
NW,1985,1,0,0,0,0,0,0,1
SG,1985,2,1,1,0,1,0,0,5
SH,1985,2,0,0,1,0,0,0,3
SO,1985,0,0,3,0,1,1,0,5
SZ,1985,0,0,0,0,0,0,1,1
TG,1985,0,1,1,0,0,0,0,2
TI,1985,1,1,0,1,0,0,0,3
UR,1985,0,1,0,0,0,0,0,1
VD,1985,0,2,1,1,1,0,1,6
VS,1985,0,1,0,0,1,0,0,2
ZG,1985,0,0,0,0,0,0,1,1
ZH,1985,2,0,0,0,0,0,1,3
AG,1986,1,0,0,0,0,0,0,1
AI,1986,0,0,0,0,0,0,1,1
BE,1986,1,0,1,0,0,0,0,2
BL,1986,0,0,0,1,0,0,0,1
BS,1986,1,0,0,0,0,0,0,1
FR,1986,3,1,0,3,0,0,1,8
GE,1986,0,0,0,1,0,0,2,3
GL,1986,1,0,0,0,0,0,1,2
GR,1986,0,1,0,0,0,1,0,2
LU,1986,0,1,1,0,0,0,1,3
NE,1986,0,0,0,1,1,0,0,2
NW,1986,2,1,0,0,0,0,0,3
OW,1986,0,0,0,0,0,0,1,1
SH,1986,0,0,2,0,0,0,1,3
SO,1986,0,0,0,0,0,1,0,1
SZ,1986,0,0,1,0,1,2,0,4
TG,1986,0,1,0,1,0,0,0,2
TI,1986,2,0,0,0,0,2,0,4
UR,1986,1,0,0,0,0,0,0,1
VS,1986,0,1,2,0,0,0,0,3
ZG,1986,0,0,0,1,0,0,0,1
ZH,1986,1,0,1,0,0,1,0,3
AG,1987,0,1,0,0,0,0,1,2
AI,1987,0,0,1,0,0,0,1,2
AR,1987,0,0,1,0,0,0,1,2
BL,1987,0,0,0,0,0,1,1,2
BS,1987,0,1,0,0,0,0,0,1
FR,1987,1,0,0,0,0,0,2,3
GE,1987,1,1,0,3,2,0,1,8
GL,1987,0,0,0,0,0,0,1,1
GR,1987,0,0,0,0,0,0,1,1
JU,1987,0,0,1,0,0,0,0,1
LU,1987,0,2,0,0,0,0,2,4
NE,1987,1,2,0,0,0,0,0,3
NW,1987,2,0,1,0,0,0,0,3
SG,1987,0,1,0,1,0,0,0,2
SH,1987,0,0,0,0,0,0,1,1
SO,1987,0,0,0,0,0,0,1,1
SZ,1987,1,0,0,2,0,1,1,5
TG,1987,1,0,0,0,0,0,1,2
TI,1987,2,1,0,1,0,0,0,4
UR,1987,0,1,1,0,0,0,0,2
VD,1987,0,0,0,0,2,0,1,3
VS,1987,0,1,1,2,0,0,0,4
ZG,1987,0,0,0,1,0,0,1,2
ZH,1987,0,0,1,0,0,0,0,1
AG,1988,1,0,0,0,0,0,0,1
AR,1988,1,1,1,0,0,0,0,3
BE,1988,1,0,0,0,0,0,1,2
BL,1988,2,2,0,0,0,0,0,4
BS,1988,1,0,0,1,0,0,1,3
FR,1988,1,2,0,0,0,1,0,4
GE,1988,3,1,0,1,1,0,3,9
GL,1988,0,1,0,1,0,0,0,2
JU,1988,0,3,0,1,0,1,0,5
LU,1988,2,1,0,0,0,0,0,3
NE,1988,1,0,0,0,0,0,0,1
NW,1988,1,1,0,1,0,0,0,3
SG,1988,0,1,1,2,0,0,1,5
SH,1988,0,1,0,0,0,0,0,1
SO,1988,1,0,0,1,0,0,0,2
SZ,1988,0,1,0,0,0,0,0,1
TG,1988,1,2,0,1,1,1,0,6
TI,1988,2,1,0,1,0,1,4,9
UR,1988,0,0,0,0,0,0,1,1
VD,1988,0,1,0,1,0,1,1,4
VS,1988,2,2,2,2,0,0,0,8
ZG,1988,0,2,0,2,0,0,1,5
ZH,1988,0,1,0,1,0,0,1,3
AG,1989,1,0,0,0,0,0,0,1
AI,1989,0,0,0,0,2,0,0,2
AR,1989,0,1,0,0,0,0,0,1
BE,1989,1,3,0,1,0,1,1,7
BS,1989,0,2,0,0,0,0,0,2
FR,1989,2,0,0,0,0,0,1,3
GE,1989,1,0,1,1,0,0,1,4
GL,1989,1,1,0,0,0,0,0,2
GR,1989,2,0,0,0,1,0,0,3
JU,1989,0,1,0,0,0,0,0,1
LU,1989,1,2,0,2,0,0,0,5
NE,1989,2,1,1,0,0,0,0,4
NW,1989,0,1,0,0,0,0,0,1
OW,1989,1,0,0,0,0,0,0,1
SH,1989,1,0,0,0,0,1,0,2
SO,1989,0,2,1,0,0,0,0,3
SZ,1989,0,0,0,2,0,0,0,2
TG,1989,1,1,0,0,0,1,0,3
TI,1989,0,2,0,0,1,0,1,4
UR,1989,0,1,0,0,0,0,1,2
VD,1989,2,2,0,2,0,0,0,6
VS,1989,1,0,1,1,0,0,0,3
ZG,1989,0,0,0,0,0,2,0,2
AG,1990,1,0,0,0,0,0,0,1
AI,1990,0,0,0,1,0,0,0,1
BE,1990,0,0,0,1,0,0,0,1
BS,1990,0,4,0,1,0,0,0,5
FR,1990,4,2,2,0,1,0,0,9
GE,1990,1,0,0,0,0,0,0,1
GL,1990,0,0,0,0,0,0,1,1
JU,1990,2,3,3,1,1,0,1,11
LU,1990,1,0,0,2,0,0,1,4
NE,1990,2,0,0,0,0,0,0,2
NW,1990,0,0,0,1,0,0,0,1
SG,1990,0,1,0,0,0,0,0,1
SO,1990,1,1,0,0,0,0,0,2
SZ,1990,0,0,0,1,0,0,0,1
TG,1990,0,0,1,0,0,0,0,1
TI,1990,0,1,3,4,0,0,0,8
VD,1990,0,0,1,1,0,0,0,2
VS,1990,0,2,0,1,0,0,0,3
ZG,1990,1,0,2,2,0,0,0,5
ZH,1990,0,0,0,0,0,1,0,1
AR,1991,0,0,0,1,0,0,0,1
BL,1991,1,1,1,3,0,0,0,6
BS,1991,1,2,0,1,0,0,0,4
FR,1991,1,2,3,3,0,1,0,10
GE,1991,0,0,0,0,1,0,1,2
GL,1991,1,1,0,0,1,0,1,4
GR,1991,0,2,1,0,0,0,0,3
NE,1991,0,1,1,1,1,1,1,6
OW,1991,0,1,0,0,0,0,0,1
SG,1991,0,1,0,1,0,0,0,2
SH,1991,1,0,0,0,0,0,0,1
SO,1991,0,0,0,0,0,0,1,1
SZ,1991,1,2,0,1,1,0,0,5
TG,1991,1,0,0,0,0,0,0,1
TI,1991,0,0,1,1,0,0,1,3
UR,1991,1,0,0,0,0,1,0,2
VD,1991,0,0,0,1,2,0,0,3
VS,1991,2,1,1,1,0,1,2,8
ZH,1991,0,0,0,2,0,0,0,2
AG,1992,3,0,0,0,0,0,0,3
AI,1992,0,0,0,1,0,0,0,1
AR,1992,1,0,0,0,0,0,0,1
BE,1992,0,1,1,1,1,2,0,6
BL,1992,0,0,0,3,0,0,0,3
BS,1992,3,0,0,0,0,0,0,3
FR,1992,0,0,0,0,3,0,2,5
GE,1992,1,3,3,2,0,0,0,9
GL,1992,1,1,0,0,0,0,0,2
LU,1992,0,2,0,0,0,0,0,2
NE,1992,0,1,0,0,0,0,0,1
NW,1992,1,0,0,0,0,0,1,2
OW,1992,1,1,0,0,0,0,0,2
SG,1992,0,1,0,0,0,0,0,1
SH,1992,0,0,1,1,0,0,0,2
SO,1992,1,0,0,1,0,0,0,2
SZ,1992,1,0,1,1,0,0,0,3
TG,1992,0,0,1,2,0,1,0,4
TI,1992,1,0,0,0,0,0,2,3
UR,1992,1,0,0,1,0,1,0,3
VD,1992,0,1,0,0,0,0,1,2
VS,1992,0,0,0,0,0,0,1,1
ZG,1992,1,0,0,0,0,0,0,1
AG,1993,0,0,1,2,0,0,0,3
AI,1993,0,0,0,2,0,0,0,2
BE,1993,2,2,1,1,1,1,0,8
BL,1993,2,0,0,0,0,0,0,2
BS,1993,0,1,0,0,0,0,1,2
FR,1993,1,0,1,0,1,1,0,4
GE,1993,2,1,1,2,2,3,1,12
GL,1993,4,1,0,0,0,0,0,5
GR,1993,1,3,0,0,0,1,0,5
LU,1993,2,0,0,0,0,0,1,3
NE,1993,1,2,0,0,0,1,1,5
NW,1993,0,1,0,0,0,0,0,1
OW,1993,1,1,0,0,0,0,0,2
SG,1993,0,2,0,0,0,0,0,2
SO,1993,1,1,0,0,0,0,0,2
TG,1993,0,1,1,1,0,0,0,3
TI,1993,0,1,0,0,0,0,0,1
UR,1993,0,1,0,0,0,0,0,1
VD,1993,1,2,0,1,0,0,1,5
VS,1993,0,1,0,0,1,0,0,2
ZG,1993,0,2,0,1,0,0,0,3
ZH,1993,3,0,0,0,0,0,0,3
AG,1994,1,1,0,0,0,0,0,2
AI,1994,0,0,0,0,1,1,1,3
BE,1994,1,1,0,1,0,1,0,4
BL,1994,1,1,0,0,0,1,0,3
BS,1994,1,1,0,0,0,1,1,4
FR,1994,1,2,1,1,0,1,0,6
GE,1994,1,1,3,0,0,2,1,8
GL,1994,0,0,0,0,1,0,0,1
GR,1994,0,1,0,0,2,0,1,4
JU,1994,0,1,0,1,0,0,0,2
LU,1994,3,0,1,1,0,0,0,5
NE,1994,0,2,1,0,0,0,0,3
NW,1994,0,1,0,0,1,0,0,2
OW,1994,1,0,0,1,0,0,0,2
SG,1994,1,1,1,1,0,0,0,4
SH,1994,1,2,0,0,0,0,0,3
SO,1994,0,1,0,0,1,1,0,3
SZ,1994,2,1,0,0,0,0,0,3
TG,1994,1,0,0,1,1,1,0,4
TI,1994,1,2,0,3,0,3,2,11
UR,1994,1,0,0,1,0,0,1,3
VS,1994,1,0,0,1,0,0,1,3
ZG,1994,4,1,0,0,0,0,0,5
ZH,1994,0,1,1,1,0,0,0,3
AG,1995,0,1,0,0,0,1,1,3
AI,1995,0,0,0,0,1,0,0,1
AR,1995,1,1,0,0,1,1,0,4
BE,1995,5,1,1,0,2,0,2,11
BL,1995,2,0,0,0,0,0,1,3
BS,1995,3,2,0,1,0,0,0,6
FR,1995,1,2,1,0,0,0,0,4
GE,1995,2,1,0,2,0,2,1,8
GL,1995,2,2,0,1,1,0,0,6
GR,1995,0,1,0,1,1,0,0,3
JU,1995,1,0,0,0,0,0,0,1
LU,1995,1,1,0,1,2,0,0,5
NE,1995,0,3,1,1,0,0,0,5
NW,1995,0,0,1,0,0,0,0,1
OW,1995,0,0,0,1,0,0,0,1
SG,1995,0,1,1,1,1,1,1,6
SH,1995,1,1,0,0,0,0,0,2
SZ,1995,0,1,0,0,0,0,0,1
TG,1995,1,1,1,0,0,0,1,4
TI,1995,1,1,2,0,0,0,1,5
UR,1995,0,0,0,0,0,1,0,1
VD,1995,2,0,0,0,1,1,1,5
VS,1995,2,2,0,0,2,1,0,7
ZG,1995,0,0,0,1,0,0,0,1
ZH,1995,0,0,2,0,0,0,1,3
AI,1996,1,0,1,1,1,0,0,4
AR,1996,1,1,0,0,1,1,0,4
BE,1996,2,2,1,1,0,0,1,7
BL,1996,1,2,1,1,0,1,0,6
BS,1996,3,1,1,0,1,1,0,7
FR,1996,2,2,0,2,2,1,3,12
GE,1996,2,2,1,0,0,0,0,5
GL,1996,1,2,0,1,0,0,0,4
GR,1996,1,0,0,0,0,0,0,1
JU,1996,1,1,0,0,0,0,1,3
LU,1996,0,1,1,1,1,1,0,5
NE,1996,3,1,0,0,0,0,1,5
NW,1996,1,1,0,1,1,1,1,6
OW,1996,1,1,0,0,0,0,0,2
SG,1996,1,2,0,1,0,1,0,5
SH,1996,2,0,0,0,0,0,0,2
SO,1996,1,0,1,1,0,1,0,4
SZ,1996,1,0,0,0,0,0,1,2
TG,1996,0,0,0,1,1,1,1,4
TI,1996,3,3,3,2,1,0,1,13
UR,1996,1,1,0,1,0,1,1,5
VD,1996,0,1,0,0,1,0,0,2
VS,1996,3,5,2,1,2,0,0,13
ZG,1996,1,2,0,5,0,0,0,8
ZH,1996,0,0,0,1,0,1,0,2
AG,1997,1,0,1,2,0,0,0,4
AR,1997,0,1,0,0,0,0,1,2
BE,1997,2,0,0,1,5,1,0,9
BL,1997,2,2,0,0,0,0,0,4
BS,1997,1,0,0,0,0,1,1,3
FR,1997,0,1,3,0,2,0,1,7
GE,1997,1,4,0,1,2,0,1,9
GL,1997,0,1,0,1,0,1,1,4
GR,1997,0,1,1,1,0,0,0,3
LU,1997,0,0,0,2,1,1,0,4
NE,1997,2,1,0,2,4,2,0,11
NW,1997,3,1,0,1,0,0,0,5
OW,1997,2,0,0,0,1,1,0,4
SG,1997,1,0,0,0,0,0,0,1
SH,1997,0,1,0,1,1,0,0,3
SO,1997,0,1,1,0,0,0,0,2
SZ,1997,1,0,0,0,0,1,0,2
TG,1997,0,0,0,1,0,0,0,1
TI,1997,2,6,0,3,3,0,2,16
UR,1997,0,1,1,0,0,0,0,2
VD,1997,0,0,0,0,1,0,0,1
VS,1997,0,0,0,0,0,1,0,1
ZG,1997,0,0,0,0,0,0,1,1
ZH,1997,0,0,0,0,0,1,0,1
AG,1998,0,0,0,0,0,1,0,1
AI,1998,0,1,0,2,0,0,0,3
AR,1998,1,0,0,0,1,0,0,2
BE,1998,2,0,0,1,0,0,0,3
BL,1998,0,0,0,1,2,0,0,3
BS,1998,1,0,0,1,0,0,0,2
FR,1998,0,1,0,1,1,0,1,4
GE,1998,1,1,3,2,0,0,0,7
GL,1998,0,0,0,0,1,1,0,2
GR,1998,0,0,0,0,0,2,0,2
JU,1998,2,1,1,1,1,1,0,7
LU,1998,2,1,0,2,0,0,0,5
NE,1998,1,1,0,1,1,0,3,7
NW,1998,3,1,0,0,1,0,0,5
SG,1998,1,1,0,3,0,0,0,5
SH,1998,1,1,0,1,2,0,0,5
SZ,1998,0,1,0,0,0,0,0,1
TG,1998,1,0,0,0,1,0,0,2
TI,1998,2,1,1,0,2,0,1,7
UR,1998,0,0,0,1,1,1,0,3
VD,1998,3,0,0,0,1,0,0,4
VS,1998,3,4,1,1,0,0,0,9
ZG,1998,1,4,0,2,0,2,0,9
ZH,1998,2,0,3,0,1,0,1,7
AG,1999,0,0,0,0,0,0,1,1
AI,1999,3,0,2,0,1,1,0,7
AR,1999,0,0,0,0,0,1,0,1
BE,1999,1,0,0,1,0,2,0,4
BL,1999,1,1,0,1,1,0,1,5
BS,1999,2,1,1,2,0,0,1,7
FR,1999,2,2,2,0,1,1,0,8
GE,1999,2,3,3,2,1,3,0,14
GR,1999,0,0,0,0,0,0,1,1
JU,1999,0,1,0,1,1,0,0,3
LU,1999,0,0,1,1,0,1,0,3
NE,1999,1,2,1,1,0,2,0,7
NW,1999,1,1,0,0,1,0,1,4
OW,1999,1,1,0,0,2,0,0,4
SG,1999,0,1,1,0,0,0,1,3
SH,1999,0,1,0,0,1,0,0,2
SO,1999,1,1,0,0,0,0,0,2
SZ,1999,1,2,0,1,0,1,0,5
TG,1999,1,1,0,1,0,0,0,3
TI,1999,1,1,0,0,0,0,3,5
UR,1999,0,1,0,0,0,0,0,1
VD,1999,2,0,1,0,1,0,1,5
VS,1999,2,2,1,0,0,0,0,5
ZG,1999,0,1,0,2,0,0,0,3
ZH,1999,1,2,2,1,1,0,0,7
AG,2000,1,0,0,0,1,0,0,2
AI,2000,2,0,1,0,1,0,0,4
AR,2000,0,0,1,1,1,1,0,4
BE,2000,0,1,0,0,0,2,0,3
BL,2000,0,0,0,0,1,0,0,1
BS,2000,1,1,0,2,0,0,0,4
FR,2000,0,1,0,2,1,1,0,5
GE,2000,1,0,2,1,2,5,0,11
GL,2000,0,0,0,1,1,1,0,3
GR,2000,1,1,1,0,3,0,0,6
JU,2000,3,4,1,0,0,1,0,9
LU,2000,1,1,2,0,0,1,1,6
NE,2000,3,6,1,1,1,0,1,13
NW,2000,1,3,0,1,0,3,0,8
OW,2000,1,0,0,0,0,0,0,1
SG,2000,0,0,0,1,1,0,1,3
SH,2000,0,1,0,2,0,1,0,4
SO,2000,1,0,0,1,0,0,0,2
SZ,2000,3,0,0,2,0,1,0,6
TG,2000,1,0,1,1,1,0,0,4
TI,2000,1,3,2,1,0,0,0,7
UR,2000,0,1,0,0,0,0,0,1
VD,2000,2,0,0,0,0,1,0,3
VS,2000,1,1,1,0,1,0,0,4
ZG,2000,1,0,0,0,0,1,1,3
ZH,2000,0,1,0,0,0,1,0,2
AG,2001,0,1,0,0,0,0,0,1
AI,2001,1,1,0,3,0,0,0,5
AR,2001,2,0,0,1,0,0,0,3
BE,2001,0,1,0,0,0,0,0,1
BL,2001,2,1,0,0,0,0,0,3
BS,2001,1,0,0,0,0,0,0,1
FR,2001,4,0,2,0,1,0,1,8
GE,2001,4,2,1,1,1,3,1,13
GL,2001,0,0,0,0,0,0,1,1
GR,2001,1,2,0,0,0,0,0,3
JU,2001,0,0,0,0,3,1,1,5
LU,2001,1,0,2,0,1,0,1,5
NE,2001,0,1,1,1,0,2,0,5
NW,2001,1,1,0,1,2,0,0,5
OW,2001,0,0,0,2,0,0,1,3
SG,2001,0,0,0,0,0,1,0,1
SH,2001,0,0,0,1,0,0,0,1
SO,2001,1,0,1,0,0,0,0,2
SZ,2001,0,1,0,0,0,1,0,2
TG,2001,1,0,1,0,0,0,0,2
TI,2001,0,2,0,3,1,0,0,6
UR,2001,0,0,0,0,0,1,0,1
VD,2001,1,0,0,0,0,0,0,1
VS,2001,1,0,2,0,1,0,0,4
ZG,2001,1,0,1,0,0,0,0,2
ZH,2001,1,0,0,1,0,0,0,2
AG,2002,1,0,1,0,0,0,0,2
AI,2002,0,0,0,0,0,1,1,2
AR,2002,3,0,0,0,0,0,0,3
BE,2002,2,0,1,2,0,0,0,5
BL,2002,0,1,0,1,0,0,1,3
BS,2002,0,1,0,0,0,0,0,1
FR,2002,2,0,0,0,0,0,0,2
GE,2002,2,2,0,0,1,0,1,6
GL,2002,2,0,0,0,0,0,1,3
GR,2002,0,0,1,0,0,0,0,1
JU,2002,2,0,0,1,1,0,0,4
LU,2002,0,0,2,0,0,1,1,4
NE,2002,1,0,2,0,0,1,0,4
NW,2002,0,1,2,0,0,3,0,6
OW,2002,2,1,0,1,0,0,0,4
SG,2002,0,1,0,2,0,0,0,3
SH,2002,0,0,0,0,1,0,0,1
SZ,2002,0,3,2,0,0,0,0,5
TG,2002,1,0,0,0,1,0,0,2
TI,2002,5,1,0,1,2,0,0,9
VD,2002,2,0,0,0,0,1,0,3
VS,2002,0,0,1,0,1,0,0,2
ZG,2002,1,0,1,0,0,0,0,2
ZH,2002,0,0,1,0,0,0,1,2
AG,2003,1,1,0,0,0,0,0,2
AI,2003,0,1,0,0,0,0,1,2
AR,2003,0,0,0,2,1,0,0,3
BE,2003,0,2,2,1,0,1,0,6
BL,2003,1,0,0,1,1,2,0,5
BS,2003,0,0,1,0,0,1,0,2
FR,2003,3,0,1,1,1,0,1,7
GE,2003,1,2,3,1,0,0,1,8
GL,2003,0,0,1,0,0,1,0,2
GR,2003,0,0,1,0,0,0,0,1
JU,2003,1,0,0,0,0,0,0,1
LU,2003,1,0,1,1,0,0,1,4
NE,2003,1,2,0,0,1,0,2,6
NW,2003,1,0,0,0,0,0,0,1
OW,2003,0,0,0,1,0,0,0,1
SH,2003,1,0,0,0,1,1,0,3
SO,2003,1,1,0,0,0,0,0,2
SZ,2003,0,2,0,0,0,0,0,2
TI,2003,1,1,0,0,3,0,0,5
UR,2003,0,1,0,0,0,0,0,1
VD,2003,1,3,1,0,0,1,0,6
VS,2003,0,2,1,1,0,0,0,4
ZG,2003,1,3,0,0,1,0,1,6
ZH,2003,2,0,0,0,0,0,1,3
AG,2004,0,2,0,0,0,0,0,2
AI,2004,0,0,2,0,0,0,0,2
AR,2004,3,0,0,2,1,0,0,6
BE,2004,4,0,2,0,0,0,0,6
BL,2004,0,0,0,2,0,1,0,3
BS,2004,0,1,0,1,0,1,0,3
FR,2004,4,0,0,0,0,0,1,5
GE,2004,2,1,2,0,1,3,2,11
GL,2004,2,0,0,0,0,0,0,2
GR,2004,1,3,2,1,0,0,2,9
