# Swiss Law Collection — intercantonal agreement memberships by canton, year and topic (full systematics depth)
# counting_unit: signatory_memberships — one occurrence per SIGNING canton per agreement, the same unit as concordats_memberships.csv (a DIFFERENT unit from the site's year chart, which counts published copies)
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
LU,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",3
LU,2009,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",3
LU,2010,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
LU,2011,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",2
LU,2012,"Enseignement, sciences, documentation et culture",3
LU,2012,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
LU,2013,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
LU,2013,"Santé, travail, droit des assurances sociales, logement, homes",1
LU,2014,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
LU,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
LU,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
LU,2021,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
LU,2023,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
LU,2023,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NE,1632,Etat.Autorités.Protection des données,1
NE,1889,"Droit civil.Procédure civile.Emoluments, frais",1
NE,1895,Etat.Dispositions générales.Territoire.Frontières,1
NE,1901,"Droit civil.Procédure civile.Emoluments, frais",1
NE,1903,"Droit civil.Procédure civile.Emoluments, frais",1
NE,1912,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",2
NE,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
NE,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
NE,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
NE,1943,Etat.Dispositions générales.Collaboration intercantonale,1
NE,1960,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
NE,1960,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
NE,1969,Droit civil.Arbitrage,1
NE,1969,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",2
NE,1969,Economie.Forêt.Formation professionnelle,1
NE,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
NE,1971,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",3
NE,1972,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",3
NE,1973,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",2
NE,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation.Police de la navigation",1
NE,1977,Etat.Dispositions générales.Information du public,1
NE,1977,Droit civil.Procédure civile.Exécution,1
NE,1978,Etat,1
NE,1978,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
NE,1978,Economie,1
NE,1984,Droit pénal,1
NE,1985,"Santé, travail, droit des assurances sociales, logement, homes",1
NE,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
NE,1986,"Santé, travail, droit des assurances sociales, logement, homes",1
NE,1988,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NE,1990,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NE,1991,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
NE,1993,Etat.Dispositions générales.Collaboration intercantonale,3
NE,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
NE,1995,"Enseignement, sciences, documentation et culture",1
NE,1995,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
NE,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
NE,1996,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
NE,1996,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
NE,1998,Economie,1
NE,1999,"Enseignement, sciences, documentation et culture",1
NE,2000,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
NE,2001,Etat,2
NE,2001,"Enseignement, sciences, documentation et culture",2
NE,2001,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
NE,2002,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
NE,2002,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
NE,2002,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
NE,2003,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,2
NE,2005,Etat.Dispositions générales.Collaboration intercantonale,1
NE,2005,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
NE,2006,Economie,1
NE,2008,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
NE,2011,"Enseignement, sciences, documentation et culture",2
NE,2011,"Santé, travail, droit des assurances sociales, logement, homes",1
NE,2013,"Enseignement, sciences, documentation et culture",1
NE,2015,"Enseignement, sciences, documentation et culture",1
NE,2017,Economie,1
NE,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NE,2019,Economie,2
NE,2022,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
NE,2023,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NE,2025,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",1
NW,1632,Etat.Autorités.Protection des données,1
NW,1841,"Enseignement, sciences, documentation et culture",1
NW,1858,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
NW,1874,"Défense nationale, protection de la population, police",1
NW,1889,"Droit civil.Procédure civile.Emoluments, frais",1
NW,1890,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
NW,1909,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Transports de police",1
NW,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
NW,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
NW,1937,Non classé,1
NW,1939,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
NW,1943,Etat.Dispositions générales.Collaboration intercantonale,1
NW,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
NW,1948,Etat.Dispositions générales.Collaboration intercantonale,1
NW,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
NW,1954,Droit pénal,1
NW,1959,Droit pénal,2
NW,1959,"Santé, travail, droit des assurances sociales, logement, homes",3
NW,1969,Droit civil.Arbitrage,1
NW,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
NW,1971,Economie.Forêt.Formation professionnelle,1
NW,1972,Economie.Forêt.Formation professionnelle,1
NW,1974,Economie.Agriculture.Lait,1
NW,1976,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
NW,1976,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
NW,1977,Droit civil.Procédure civile.Exécution,1
NW,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
NW,1978,Etat,1
NW,1978,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
NW,1979,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NW,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre les radiations",1
NW,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
NW,1986,Droit pénal,1
NW,1990,Economie.Forêt.Formation professionnelle,3
NW,1991,Economie.Forêt.Formation professionnelle,1
NW,1993,Etat.Dispositions générales.Collaboration intercantonale,2
NW,1993,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
NW,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
NW,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
NW,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
NW,1997,Non classé,1
NW,1999,"Enseignement, sciences, documentation et culture",1
NW,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
NW,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
NW,2000,Etat.Dispositions générales.Collaboration intercantonale,1
NW,2000,"Enseignement, sciences, documentation et culture",1
NW,2001,"Santé, travail, droit des assurances sociales, logement, homes",1
NW,2002,"Enseignement, sciences, documentation et culture",1
NW,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
NW,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
NW,2002,Economie.Agriculture.Agriculture biologique,1
NW,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",2
NW,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
NW,2003,"Santé, travail, droit des assurances sociales, logement, homes",1
NW,2004,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",2
NW,2004,"Défense nationale, protection de la population, police",1
NW,2005,Etat.Dispositions générales.Collaboration intercantonale,1
NW,2006,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
NW,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
NW,2010,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
NW,2011,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",3
NW,2012,"Enseignement, sciences, documentation et culture",2
NW,2013,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NW,2013,"Santé, travail, droit des assurances sociales, logement, homes",1
NW,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
NW,2020,"Droit pénal.Dispositions générales d'introduction du code pénal.Criminalité économique, blanchiment d'argent",1
OW,1632,Etat.Autorités.Protection des données,1
OW,1841,"Enseignement, sciences, documentation et culture",1
OW,1858,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
OW,1874,"Défense nationale, protection de la population, police",1
OW,1889,"Droit civil.Procédure civile.Emoluments, frais",1
OW,1922,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
OW,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
OW,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
OW,1937,Non classé,1
OW,1939,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
OW,1943,Etat.Dispositions générales.Collaboration intercantonale,1
OW,1948,Etat.Dispositions générales.Collaboration intercantonale,1
OW,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
OW,1954,Droit pénal,1
OW,1959,Droit pénal,2
OW,1959,"Santé, travail, droit des assurances sociales, logement, homes",3
OW,1969,Droit civil.Arbitrage,1
OW,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
OW,1971,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
OW,1971,Economie.Forêt.Formation professionnelle,1
OW,1972,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
OW,1972,Economie.Forêt.Formation professionnelle,1
OW,1974,Economie.Agriculture.Lait,1
OW,1976,Droit civil,1
OW,1976,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
OW,1976,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1977,Droit civil.Procédure civile.Exécution,1
OW,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1978,Etat,1
OW,1978,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
OW,1979,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
OW,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre les radiations",1
OW,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
OW,1990,Economie.Forêt.Formation professionnelle,3
OW,1991,Economie.Forêt.Formation professionnelle,1
OW,1992,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
OW,1993,Etat.Dispositions générales.Collaboration intercantonale,2
OW,1993,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,1997,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,1997,Non classé,1
OW,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
OW,1999,"Enseignement, sciences, documentation et culture",1
OW,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
OW,1999,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
OW,2000,Etat.Dispositions générales.Collaboration intercantonale,1
OW,2000,"Enseignement, sciences, documentation et culture",1
OW,2000,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,2001,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2002,"Enseignement, sciences, documentation et culture",1
OW,2002,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
OW,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",3
OW,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
OW,2003,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2004,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",2
OW,2004,"Enseignement, sciences, documentation et culture",1
OW,2004,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
OW,2004,"Défense nationale, protection de la population, police",1
OW,2006,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",2
OW,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
OW,2010,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
OW,2011,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",3
OW,2012,"Enseignement, sciences, documentation et culture",2
OW,2013,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
OW,2013,"Santé, travail, droit des assurances sociales, logement, homes",1
OW,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
OW,2020,"Droit pénal.Dispositions générales d'introduction du code pénal.Criminalité économique, blanchiment d'argent",1
SG,1632,Etat.Autorités.Protection des données,1
SG,1834,Etat,1
SG,1841,"Enseignement, sciences, documentation et culture",1
SG,1848,Etat.Dispositions générales.Territoire.Frontières,1
SG,1869,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1870,Etat.Dispositions générales.Territoire.Frontières,5
SG,1870,Etat.Eglise et Etat.Eglise évangélique réformée,1
SG,1887,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1889,Etat.Eglise et Etat.Eglise évangélique réformée,1
SG,1889,"Droit civil.Procédure civile.Emoluments, frais",1
SG,1891,Etat.Eglise et Etat.Eglise catholique romaine,1
SG,1891,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SG,1901,"Droit civil.Procédure civile.Emoluments, frais",1
SG,1903,"Droit civil.Procédure civile.Emoluments, frais",1
SG,1906,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1914,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
SG,1914,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",3
SG,1922,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1927,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
SG,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1933,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
SG,1936,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1937,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
SG,1937,Non classé,1
SG,1938,Etat.Professions juridiques.Notaires.Légalisation,1
SG,1938,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1938,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SG,1939,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
SG,1940,Etat.Professions juridiques.Notaires.Légalisation,1
SG,1940,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
SG,1943,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
SG,1944,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1945,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1946,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1948,Etat.Dispositions générales.Collaboration intercantonale,1
SG,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
SG,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
SG,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
SG,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",2
SG,1954,Droit pénal,1
SG,1955,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pétrole",4
SG,1958,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",2
SG,1958,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
SG,1960,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1961,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
SG,1963,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pétrole",1
SG,1964,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
SG,1964,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1965,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",2
SG,1966,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1967,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1967,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",1
SG,1967,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
SG,1967,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",4
SG,1968,"Enseignement, sciences, documentation et culture",2
SG,1968,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
SG,1969,Droit civil.Arbitrage,1
SG,1969,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1969,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
SG,1969,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1970,"Enseignement, sciences, documentation et culture",1
SG,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
SG,1970,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
SG,1970,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",3
SG,1971,"Enseignement, sciences, documentation et culture",1
SG,1971,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
SG,1971,Economie.Forêt.Formation professionnelle,1
SG,1972,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
SG,1972,Economie.Forêt.Formation professionnelle,1
SG,1973,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
SG,1973,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",2
SG,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
SG,1973,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",1
SG,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
SG,1974,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Laboratoires médicaux",1
SG,1975,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
SG,1975,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
SG,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Police de la circulation",1
SG,1976,Droit civil,1
SG,1976,Droit pénal,3
SG,1976,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
SG,1976,"Santé, travail, droit des assurances sociales, logement, homes",3
SG,1977,Etat,1
SG,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",6
SG,1977,Economie.Développement économiques dans les régions de montagne,1
SG,1977,Economie.Arts et métiers.Services.Professions soumises à autorisation,1
SG,1978,Etat,1
SG,1978,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",4
SG,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
SG,1980,"Enseignement, sciences, documentation et culture",1
SG,1980,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SG,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
SG,1981,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
SG,1981,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",2
SG,1981,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1981,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",3
SG,1981,"Santé, travail, droit des assurances sociales, logement, homes",2
SG,1981,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
SG,1981,Economie.Arts et métiers.Services.Professions soumises à autorisation,1
SG,1982,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Classes spéciales",1
SG,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
SG,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
SG,1983,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
SG,1983,"Santé, travail, droit des assurances sociales, logement, homes",1
SG,1984,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
SG,1985,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
SG,1985,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
