# Swiss Law Collection — cantonal acts of type 'Intercantonal agreement' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
AR,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
AR,1993,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
AR,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",2
AR,2001,"Enseignement, sciences, documentation et culture",1
AR,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
AR,2003,"Enseignement, sciences, documentation et culture",1
AR,2003,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Enfants surdoués",1
AR,2005,"Finances, Impôts, monopoles, entreprises d'état.Finances.Péréquation financière.Coopération intercantonale avec compensation des charges",1
AR,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
AR,2006,"Enseignement, sciences, documentation et culture",1
AR,2006,Economie,1
AR,2007,"Enseignement, sciences, documentation et culture",1
AR,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
AR,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
AR,2009,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
AR,2009,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
AR,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
AR,2012,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
AR,2012,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
AR,2016,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
AR,2018,Economie,1
AR,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
AR,2025,"Santé, travail, droit des assurances sociales, logement, homes",1
BE,1828,Etat.Eglise et Etat.Eglise catholique romaine,2
BE,1851,Etat.Eglise et Etat.Eglise évangélique réformée,1
BE,1889,Etat.Eglise et Etat.Eglise évangélique réformée,1
BE,1893,Droit pénal.Procédure pénale.Entraide judiciaire,1
BE,1893,"Santé, travail, droit des assurances sociales, logement, homes",1
BE,1937,Economie,1
BE,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
BE,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
BE,1957,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Prêt,1
BE,1959,Etat.Eglise et Etat.Eglise évangélique réformée,1
BE,1964,Economie.Agriculture.Formation agricole.Ecole agricole,1
BE,1969,Droit civil.Arbitrage,1
BE,1969,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
BE,1970,"Enseignement, sciences, documentation et culture",1
BE,1971,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
BE,1972,Etat,1
BE,1972,Etat.Dispositions générales.Collaboration intercantonale,1
BE,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
BE,1975,Droit civil.Procédure civile.Entraide judiciaire,1
BE,1976,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BE,1978,Etat.Dispositions générales.Collaboration intercantonale,1
BE,1980,Etat.Eglise et Etat.Eglise évangélique réformée,1
BE,1980,"Défense nationale, protection de la population, police",1
BE,1980,Economie.Agriculture.Lait,1
BE,1985,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
BE,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
BE,1988,"Enseignement, sciences, documentation et culture",1
BE,1993,Etat.Dispositions générales.Collaboration intercantonale,1
BE,1993,"Enseignement, sciences, documentation et culture",1
BE,1995,"Enseignement, sciences, documentation et culture",1
BE,1995,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BE,1995,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
BE,1998,"Enseignement, sciences, documentation et culture",1
BE,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
BE,1999,Etat.Dispositions générales.Collaboration intercantonale,1
BE,1999,"Enseignement, sciences, documentation et culture",1
BE,2000,"Enseignement, sciences, documentation et culture",1
BE,2001,"Enseignement, sciences, documentation et culture",2
BE,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BE,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
BE,2002,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
BE,2003,"Enseignement, sciences, documentation et culture",2
BE,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
BE,2004,Etat.Dispositions générales.Collaboration intercantonale,1
BE,2004,Economie.Agriculture.Culture des plantes.Vignoble,1
BE,2005,Etat.Dispositions générales.Collaboration intercantonale,2
BE,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BE,2005,Economie,1
BE,2006,"Enseignement, sciences, documentation et culture",3
BE,2006,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BE,2006,"Santé, travail, droit des assurances sociales, logement, homes",1
BE,2007,"Enseignement, sciences, documentation et culture",1
BE,2007,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
BE,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
