sr_number,title,abbreviation,language,version_date,category,fedlex_uri,source,file_path
412.101.221.86,Verordnung des SBFI vom 30. August 2012 über die berufliche Grundbildung Systemgastronomiefachfrau/Systemgastronomiefachmann,,de,2024-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.86,https://fedlex.data.admin.ch,ch/412/de/412.101.221.86.md
412.101.221.87,Verordnung des SBFI vom 15. Oktober 2012 über die berufliche Grundbildung Forstpraktikerin/Forstpraktiker,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.87,https://fedlex.data.admin.ch,ch/412/de/412.101.221.87.md
412.101.221.88,Verordnung des SBFI vom 24. Oktober 2012 über die berufliche Grundbildung Lackierassistentin/Lackierassistent,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.88,https://fedlex.data.admin.ch,ch/412/de/412.101.221.88.md
412.101.221.89,Verordnung des SBFI vom 29. August 2025 über die berufliche Grundbildung Anlagen-,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.89,https://fedlex.data.admin.ch,ch/412/de/412.101.221.89.md
412.101.221.90,Verordnung des SBFI vom 20. Januar 2020 über die beruflichen Grundbildungen,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.90,https://fedlex.data.admin.ch,ch/412/de/412.101.221.90.md
412.101.221.91,Verordnung des SBFI vom 27. November 2012 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.91,https://fedlex.data.admin.ch,ch/412/de/412.101.221.91.md
412.101.221.92,Verordnung des SBFI vom 3. Dezember 2012 über die Aufhebung des Reglements,,de,2013-02-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.92,https://fedlex.data.admin.ch,ch/412/de/412.101.221.92.md
412.101.221.93,Verordnung des SBFI vom 6. Dezember 2012 über die berufliche Grundbildung Gusstechnologin/Gusstechnologe,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.93,https://fedlex.data.admin.ch,ch/412/de/412.101.221.93.md
412.101.221.94,Verordnung des SBFI vom 30. Mai 2013über die berufliche Grundbildung Netzelektrikerin/Netzelektriker,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.94,https://fedlex.data.admin.ch,ch/412/de/412.101.221.94.md
412.101.221.95,Verordnung des SBFI vom 14. August 2013 über die berufliche Grundbildung Schreinerin/Schreiner,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.95,https://fedlex.data.admin.ch,ch/412/de/412.101.221.95.md
412.101.221.96,Verordnung des SBFI vom 5. August 2013 über die berufliche Grundbildung Zimmerin/Zimmermann,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.96,https://fedlex.data.admin.ch,ch/412/de/412.101.221.96.md
412.101.221.97,Verordnung des SBFI vom 15. Juli 2013 über die berufliche Grundbildung Isolierspenglerin/Isolierspengler,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.97,https://fedlex.data.admin.ch,ch/412/de/412.101.221.97.md
412.101.221.98,Verordnung des SBFI vom 10. September 2013 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.98,https://fedlex.data.admin.ch,ch/412/de/412.101.221.98.md
412.101.221.99,Verordnung des SBFI vom 10. September 2013 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.221.99,https://fedlex.data.admin.ch,ch/412/de/412.101.221.99.md
412.101.222.00,Verordnung des SBFI vom 22. Oktober 2013 über die berufliche Grundbildung Interaktivmediendesignerin/Interaktivmediendesigner,,de,2014-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.00,https://fedlex.data.admin.ch,ch/412/de/412.101.222.00.md
412.101.222.01,Verordnung des SBFI vom 1. November 2013 über die berufliche Grundbildung Bekleidungsgestalterin/Bekleidungsgestalter,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.01,https://fedlex.data.admin.ch,ch/412/de/412.101.222.01.md
412.101.222.02,Verordnung des SBFI vom 1. November 2013 über die berufliche Grundbildung Bekleidungsnäherin/Bekleidungsnäher,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.02,https://fedlex.data.admin.ch,ch/412/de/412.101.222.02.md
412.101.222.03,Verordnung des SBFI vom 1. November 2013 über die berufliche Grundbildung Multimediaelektronikerin/Multimediaelektroniker,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.03,https://fedlex.data.admin.ch,ch/412/de/412.101.222.03.md
412.101.222.04,Verordnung des SBFI vom 4. Februar 2014 über die berufliche Grundbildung Physiklaborantin/Physiklaborant,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.04,https://fedlex.data.admin.ch,ch/412/de/412.101.222.04.md
412.101.222.05,Verordnung des SBFI vom 4. Februar 2014 über die berufliche Grundbildung Strassentransportpraktikerin/Strassentransportpraktiker,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.05,https://fedlex.data.admin.ch,ch/412/de/412.101.222.05.md
412.101.222.06,Verordnung des SBFI vom 8. Juli 2014 über die berufliche Grundbildung Textilpraktikerin/Textilpraktiker,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.06,https://fedlex.data.admin.ch,ch/412/de/412.101.222.06.md
412.101.222.07,Verordnung des SBFI vom 22. Juli 2014 über die berufliche Grundbildung Malerin/Maler,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.07,https://fedlex.data.admin.ch,ch/412/de/412.101.222.07.md
412.101.222.08,Verordnung des SBFI vom 22. Juli 2014 über die berufliche Grundbildung Malerpraktikerin/Malerpraktiker,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.08,https://fedlex.data.admin.ch,ch/412/de/412.101.222.08.md
412.101.222.09,Verordnung des SBFI vom 22. Juli 2014 über die berufliche Grundbildung Gipserin-Trockenbauerin/Gipser-Trockenbauer,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.09,https://fedlex.data.admin.ch,ch/412/de/412.101.222.09.md
412.101.222.10,Verordnung des SBFI vom 22. Juli 2014 über die berufliche Grundbildung Gipserpraktikerin/Gipserpraktiker,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.10,https://fedlex.data.admin.ch,ch/412/de/412.101.222.10.md
412.101.222.11,Verordnung des SBFI vom 22. Juli 2014 über die Aufhebung des Reglements über,,de,2015-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.11,https://fedlex.data.admin.ch,ch/412/de/412.101.222.11.md
412.101.222.12,Verordnung des SBFI vom 8. September 2014 über die berufliche Grundbildung,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.12,https://fedlex.data.admin.ch,ch/412/de/412.101.222.12.md
412.101.222.13,Verordnung des SBFI vom 10. September 2014 über die berufliche Grundbildung,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.13,https://fedlex.data.admin.ch,ch/412/de/412.101.222.13.md
412.101.222.14,Verordnung des SBFI vom 11. November 2014 über die Aufhebung des Reglements,,de,2015-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.14,https://fedlex.data.admin.ch,ch/412/de/412.101.222.14.md
412.101.222.15,Verordnung des SBFI vom 11. November 2014 über die Aufhebung des Reglements,,de,2015-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.15,https://fedlex.data.admin.ch,ch/412/de/412.101.222.15.md
412.101.222.16,Verordnung des SBFI vom 8. Dezember 2014 über die berufliche Grundbildung Mikrozeichnerin/Mikrozeichner,,de,2018-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.16,https://fedlex.data.admin.ch,ch/412/de/412.101.222.16.md
412.101.222.17,Verordnung des SBFI vom 19. Dezember 2014 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.17,https://fedlex.data.admin.ch,ch/412/de/412.101.222.17.md
412.101.222.18,Verordnung des SBFI vom 19. Dezember 2014 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.18,https://fedlex.data.admin.ch,ch/412/de/412.101.222.18.md
412.101.222.19,Verordnung des SBFI vom 5. Dezember 2014 über die Aufhebung des Reglements,,de,2015-03-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.19,https://fedlex.data.admin.ch,ch/412/de/412.101.222.19.md
412.101.222.20,Verordnung des SBFI vom 6. August 2015 über die berufliche Grundbildung Bootbauerin/Bootbauer,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.20,https://fedlex.data.admin.ch,ch/412/de/412.101.222.20.md
412.101.222.21,Verordnung des SBFI vom 6. August 2015 über die berufliche Grundbildung Bootfachwartin/Bootfachwart,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.21,https://fedlex.data.admin.ch,ch/412/de/412.101.222.21.md
412.101.222.22,Verordnung des SBFI vom 7. September 2015 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.22,https://fedlex.data.admin.ch,ch/412/de/412.101.222.22.md
412.101.222.23,Verordnung des SBFI vom 11. Oktober 2016 über die berufliche Grundbildung Hotel-Kommunikationsfachfrau/Hotel-Kommunikationsfachmann,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.23,https://fedlex.data.admin.ch,ch/412/de/412.101.222.23.md
412.101.222.24,Verordnung des SBFI vom 25. Oktober 2016 über die berufliche Grundbildung Geigenbauerin/Geigenbauer,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.24,https://fedlex.data.admin.ch,ch/412/de/412.101.222.24.md
412.101.222.25,Verordnung des SBFI vom 21. Oktober 2016 über die berufliche Grundbildung der,,de,2019-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.25,https://fedlex.data.admin.ch,ch/412/de/412.101.222.25.md
412.101.222.26,Verordnung des SBFI vom 21. Oktober 2016 über die berufliche Grundbildung der,,de,2020-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.26,https://fedlex.data.admin.ch,ch/412/de/412.101.222.26.md
412.101.222.28,Verordnung vom 12. Dezember 2016 über die Aufhebung der Reglemente über die,,de,2017-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.28,https://fedlex.data.admin.ch,ch/412/de/412.101.222.28.md
412.101.222.29,Verordnung des SBFI vom 27. Juli 2016 über die berufliche Grundbildung Architekturmodellbauerin/Architekturmodellbauer,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.29,https://fedlex.data.admin.ch,ch/412/de/412.101.222.29.md
412.101.222.30,Verordnung des SBFI vom 3. Oktober 2017 über die berufliche Grundbildung. Medizinproduktetechnologin/Medizinproduktetechnologe,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.30,https://fedlex.data.admin.ch,ch/412/de/412.101.222.30.md
412.101.222.31,Verordnung des SBFI vom 27. April 2018 über die berufliche Grundbildung Chemie-,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.31,https://fedlex.data.admin.ch,ch/412/de/412.101.222.31.md
412.101.222.32,Verordnung des SBFI vom 14. Dezember 2018 über die berufliche Grundbildung,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.32,https://fedlex.data.admin.ch,ch/412/de/412.101.222.32.md
412.101.222.33,Verordnung des SBFI vom 30. August 2019 über die berufliche Grundbildung Raumausstatterin/Raumausstatter,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.33,https://fedlex.data.admin.ch,ch/412/de/412.101.222.33.md
412.101.222.34,Verordnung des SBFI vom 22. März 2021 über die berufliche Grundbildung Carrosseriereparateurin/Carrosseriereparateur,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.34,https://fedlex.data.admin.ch,ch/412/de/412.101.222.34.md
412.101.222.35,Verordnung des SBFI vom 14. Mai 2021 über die berufliche Grundbildung Betriebsinformatikerin/Betriebsinformatiker,,de,2024-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.35,https://fedlex.data.admin.ch,ch/412/de/412.101.222.35.md
412.101.222.36,Verordnung des SBFI vom 14. Juli 2021 über die berufliche Grundbildung Druckausrüsterin/Druckausrüster,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.36,https://fedlex.data.admin.ch,ch/412/de/412.101.222.36.md
412.101.222.37,Verordnung des SBFI vom 14. Juli 2021 über die berufliche Grundbildung Bindetechnologin/Bindetechnologe,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.37,https://fedlex.data.admin.ch,ch/412/de/412.101.222.37.md
412.101.222.38,Verordnung des SBFI vom 15. Juli 2022 über die berufliche Grundbildung Kapitänin,,de,2024-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.38,https://fedlex.data.admin.ch,ch/412/de/412.101.222.38.md
412.101.222.39,Verordnung des SBFI vom 28. Oktober 2022 über die berufliche Grundbildung Entwicklerin,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.39,https://fedlex.data.admin.ch,ch/412/de/412.101.222.39.md
412.101.222.40,Verordnung des SBFI vom 10. Juli 2023 über die berufliche Grundbildung Praktikerin,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.40,https://fedlex.data.admin.ch,ch/412/de/412.101.222.40.md
412.101.222.41,Verordnung des SBFI vom 6. Juli 2023 über die berufliche Grundbildung Fachfrau,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.41,https://fedlex.data.admin.ch,ch/412/de/412.101.222.41.md
412.101.222.42,Verordnung des SBFI vom 13. August 2024 über die berufliche Grundbildung Zweirad-Assistentin,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.42,https://fedlex.data.admin.ch,ch/412/de/412.101.222.42.md
412.101.222.43,Verordnung des SBFI vom 4. Oktober 2024 über die berufliche Grundbildung Systemgastronomiepraktikerin,,de,2026-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.222.43,https://fedlex.data.admin.ch,ch/412/de/412.101.222.43.md
412.101.241,Verordnung des SBFI vom 27. April 2006 über Mindestvorschriften für die Allgemeinbildung,,de,2014-03-04,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.241,https://fedlex.data.admin.ch,ch/412/de/412.101.241.md
412.101.243,Verordnung des SBFI vom 18. März 2022 über die Qualifikationsverfahren 2022,,de,2022-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.243,https://fedlex.data.admin.ch,ch/412/de/412.101.243.md
412.101.61,Verordnung des WBF vom 11. März 2005 über Mindestvorschriften für die Anerkennung,MiVo-HF,de,2015-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101.61,https://fedlex.data.admin.ch,ch/412/de/412.101.61.md
412.101,Verordnung vom 30. März 1965 zum Bundesgesetz über die Berufsbildung,,de,1978-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.101,https://fedlex.data.admin.ch,ch/412/de/412.101.md
412.102.1,Verordnung vom 15. Juni 1994 über Mindestvorschriften für die Ausbildung in,,de,1994-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.102.1,https://fedlex.data.admin.ch,ch/412/de/412.102.1.md
412.102,Verordnung vom 15. Oktober 1980 über das Mindestprogramm der Ausbildungskurse,,de,1980-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.102,https://fedlex.data.admin.ch,ch/412/de/412.102.md
412.103.0,Verordnung vom 3. Februar 1983 über die möglichen Organisationsformen der Klassen,,de,1983-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.103.0,https://fedlex.data.admin.ch,ch/412/de/412.103.0.md
412.103.1,Verordnung vom 30. November 1998 über die Berufsmaturität (Berufsmaturitätsverordnung),,de,2005-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.103.1,https://fedlex.data.admin.ch,ch/412/de/412.103.1.md
412.103.11,Verordnung des SBFI vom 5. Mai 2022 über die eidgenössische Berufsmaturitätsprüfung,VEBMP,de,2022-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.103.11,https://fedlex.data.admin.ch,ch/412/de/412.103.11.md
412.103.12,Verordnung vom 12. März 2021 über die eidgenössische Berufsmaturitätsprüfung,,de,2021-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.103.12,https://fedlex.data.admin.ch,ch/412/de/412.103.12.md
412.103.2,Verordnung vom 18. März 2022 über die kantonalen Prüfungen 2022 der eidgenössischen,,de,2022-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.103.2,https://fedlex.data.admin.ch,ch/412/de/412.103.2.md
412.104.3,Verfügung des Eidgenössischen Volkswirtschaftsdepartements vom 12. Oktober,,de,1967-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.3,https://fedlex.data.admin.ch,ch/412/de/412.104.3.md
412.104.5,Verfügung des EVD vom 20. Dezember 1965 betreffend die anrechenbaren Ausgaben,,de,1966-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.5,https://fedlex.data.admin.ch,ch/412/de/412.104.5.md
412.104.7,Bundesratsbeschluss vom 17. Mai 1972 über die Errichtung des Schweizerischen,,de,1972-06-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.7,https://fedlex.data.admin.ch,ch/412/de/412.104.7.md
412.104.73,Verordnung vom 13. September 1983 über den Institutsrat des Schweizerischen,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.73,https://fedlex.data.admin.ch,ch/412/de/412.104.73.md
412.104.74,Verordnung vom 13. September 1983 über Absenzen am Schweizerischen Institut,,de,1983-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.74,https://fedlex.data.admin.ch,ch/412/de/412.104.74.md
412.104.8,Verfügung des EVD vom 28. August 1967 betreffend die anrechenbaren Ausgaben,,de,1967-09-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.104.8,https://fedlex.data.admin.ch,ch/412/de/412.104.8.md
412.105.1,Verordnung vom 27. August 2014 über den nationalen Qualifikationsrahmen für,V-NQR-BB,de,2014-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.105.1,https://fedlex.data.admin.ch,ch/412/de/412.105.1.md
412.105.12,Verordnung des SBFI vom 11. Mai 2015 über das Verzeichnis der gemäss dem nationalen,,de,2026-02-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.105.12,https://fedlex.data.admin.ch,ch/412/de/412.105.12.md
412.105.4,Bundesratsbeschluss vom 17. September 1954 über die Teilnahme liechtensteinischer,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.105.4,https://fedlex.data.admin.ch,ch/412/de/412.105.4.md
412.105.7,Verordnung vom 5. Mai 1987 über die externe Prüfung für Betriebsökonomen,,de,2007-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.105.7,https://fedlex.data.admin.ch,ch/412/de/412.105.7.md
412.106.0,Verordnung vom 15. März 2001 über Mindestvorschriften für die Anerkennung von,,de,2001-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.0,https://fedlex.data.admin.ch,ch/412/de/412.106.0.md
412.106.1,Verordnung vom 18. Juni 2021 über die Eidgenössische Hochschule für Berufsbildung,,de,2021-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.1,https://fedlex.data.admin.ch,ch/412/de/412.106.1.md
412.106.12,Verordnung des EHB-Rates vom 22. Juni 2010 über die Bildungsangebote und Abschlüsse,,de,2022-03-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.12,https://fedlex.data.admin.ch,ch/412/de/412.106.12.md
412.106.141,Verordnung des EHB-Rats vom 29. April 2021 über das Personal der Eidgenössischen,,de,2022-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.141,https://fedlex.data.admin.ch,ch/412/de/412.106.141.md
412.106.16,Verordnung des EHB-Rates vom 17. Februar 2011 über die Gebühren der Eidgenössischen,,de,2021-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.16,https://fedlex.data.admin.ch,ch/412/de/412.106.16.md
412.106.41,Verordnung des EHB-Rates vom 23. November 2023 über die Mitwirkung der Hochschulangehörigen,,de,2024-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.41,https://fedlex.data.admin.ch,ch/412/de/412.106.41.md
412.106.81,Verordnung des EHB-Rates vom 18. November 2021 über das Disziplinarwesen an,,de,2022-03-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106.81,https://fedlex.data.admin.ch,ch/412/de/412.106.81.md
412.106,Bundesgesetz vom 25. September 2020 über die Eidgenössische Hochschule für,,de,2023-09-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.106,https://fedlex.data.admin.ch,ch/412/de/412.106.md
412.107.0,Verfügung des Eidgenössischen Volkswirtschaftsdepartements vom 13. Dezember,,de,1969-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.107.0,https://fedlex.data.admin.ch,ch/412/de/412.107.0.md
412.107.1,Verordnung vom 8. Oktober 1980 über bestimmte Titel für Absolventen von Höheren,,de,1980-10-08,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.107.1,https://fedlex.data.admin.ch,ch/412/de/412.107.1.md
412.107.2,Verfügung des EVD vom 17. März 1967 betreffend den Titel für die Absolventen,,de,1967-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.107.2,https://fedlex.data.admin.ch,ch/412/de/412.107.2.md
412.107.3,Verordnung vom 30. April 1976 über die Titel für die Absolventen der Ausbildungsrichtungen,,de,1976-05-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.107.3,https://fedlex.data.admin.ch,ch/412/de/412.107.3.md
412.108.0,Verordnung vom 1. Juni 1982 über Mindestvorschriften für die Anerkennung von,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.108.0,https://fedlex.data.admin.ch,ch/412/de/412.108.0.md
412.108.1,Verordnung vom 15. September 2017 über die Informationssysteme im Berufsbildungs-,IBH-V,de,2024-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.108.1,https://fedlex.data.admin.ch,ch/412/de/412.108.1.md
412.109.0,Verordnung vom 14. Dezember 1983 über Mindestvorschriften für die Anerkennung,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.109.0,https://fedlex.data.admin.ch,ch/412/de/412.109.0.md
412.109.3,Verordnung vom 16. Juni 2006 über die Gebühren im Aufgabenbereich des Staatssekretariates,GebV-SBFI,de,2017-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.109.3,https://fedlex.data.admin.ch,ch/412/de/412.109.3.md
412.11,Bundesgesetz vom 28. September 2012 über die Unterstützung von Dachverbänden,,de,2013-02-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.11,https://fedlex.data.admin.ch,ch/412/de/412.11.md
412.111.0,Verordnung vom 9. April 1984 über Mindestvorschriften für die Anerkennung von,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.111.0,https://fedlex.data.admin.ch,ch/412/de/412.111.0.md
412.112.0,Verordnung vom 18. Dezember 1986 über Mindestvorschriften für die Anerkennung,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.112.0,https://fedlex.data.admin.ch,ch/412/de/412.112.0.md
412.113.0,Verordnung vom 10. Februar 1987 über Mindestvorschriften für die Anerkennung,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.113.0,https://fedlex.data.admin.ch,ch/412/de/412.113.0.md
412.114.0,Verordnung vom 15. März 2001 über die Mindestvorschriften für die Anerkennung,,de,2001-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.114.0,https://fedlex.data.admin.ch,ch/412/de/412.114.0.md
412.115.0,Verordnung vom 17. August 1992 über Mindestvorschriften für die Anerkennung,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.115.0,https://fedlex.data.admin.ch,ch/412/de/412.115.0.md
412.116.0,Verordnung vom 15. Juli 1993 über Mindestvorschriften für die Anerkennung von,,de,1993-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.116.0,https://fedlex.data.admin.ch,ch/412/de/412.116.0.md
412.117.0,Verordnung vom 15. August 1996 über Mindestvorschriften für die Anerkennung,,de,1998-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.117.0,https://fedlex.data.admin.ch,ch/412/de/412.117.0.md
